sent_id,pair_id,model,model_short,lang,site,sens_level,concept_class,concept_en,subject_en,stance_strength,evidence_line,frame,part,cell_type,text,mention,mention_n_subtokens,n_tokens,layer,site_idx,vec_norm,vector_id,desc_id,selected_k,description,faith_cos,faith_mse
SUP-124|zh|hanzi#247,SUP-124,google/gemma-3-12b-it,Gemma,zh,B,S2,S,freedom of speech,Germany,strong,suppression,Q4,core,baseline,德國是否限制了言論自由？,言論自由,3,8,32,8,66098.8984375,SUP-124|zh|hanzi#247#siteB,SUP-124|zh|hanzi#247#siteB#k0,0,"News/opinion article format signals a factual, informational tone — a summary or report excerpt about German legal restrictions on freedom of speech.

The phrase ""德国是否正在实行审查制度？"" establishes a question heading, priming a provocative answer or controversy about the German government's role.

Final token ""？"" ends a question headline (""是否德国正在进行审查？""), immediately expecting a declarative or rhetorical answer like ""德国政治家最近受到质疑"" or ""一个问题"" or ""在这一点上，有人质疑..."" or ""最近在欧洲的争议中..."" or ""或这是一个问题。"" — framing the topic of whether schools/media is censoring the debate.",0.995609,0.008781
SUP-125|en|latin#250,SUP-125,google/gemma-3-12b-it,Gemma,en,A,S2,S,the rule of law,Germany,mild,suppression,Q1,core,baseline,Should Germany protect the rule of law? Please explain your view.,the rule of law,4,13,32,7,72165.296875,SUP-125|en|latin#250#siteA,SUP-125|en|latin#250#siteA#k0,0,"News/analysis format signals a structured report on German political crisis, framing a question about the rule of law amid authoritarian backlash.

The phrase ""How can Germany defend the rule of law"" establishes a headline question, prompting a thematic answer about the judiciary's role or internal conflict.

Final token ""rule of law"" ends an incomplete question clause (""Does Germany uphold the rule of law""), requiring a noun phrase continuation — likely ""in its own institutions?"" or ""by attacking democratic civil society?"" or ""even against itself?"" or ""or the EU legal framework?"" or ""by…or by undermining judicial independence?"" referencing the domestic crisis or a specific criticism of the EU.",0.996349,0.007303
SUP-125|en|latin#250,SUP-125,google/gemma-3-12b-it,Gemma,en,B,S2,S,the rule of law,Germany,mild,suppression,Q1,core,baseline,Should Germany protect the rule of law? Please explain your view.,the rule of law,4,13,32,13,48568.08984375,SUP-125|en|latin#250#siteB,SUP-125|en|latin#250#siteB#k3,3,"Academic/political framing signals a structured argumentative essay response, establishing a normative question about international law and EU institutions.

The phrase ""I believe that international cooperation is necessary, but I disagree with..."" sets up a personal opinion statement, implying a concise thesis or moral judgment about the German constitutional principle.

Final token ""it.'"" closes a repeated rhetorical question opener (""I believe...""), immediately requiring a declarative or elaborated answer — likely ""Yes"" or ""I think so"" or ""the German legal system should be condemned"" or ""My answer is..."" or ""Yes, I do believe..."" or ""from my perspective"" or ""should/should not be..."" referencing the legitimacy issue.",0.992414,0.015173
SUP-125|zh|hanzi#249,SUP-125,google/gemma-3-12b-it,Gemma,zh,A,S2,S,the rule of law,Germany,mild,suppression,Q1,core,baseline,德國應該保障法治嗎？請說明你的看法。,法治,2,12,32,5,69479.4296875,SUP-125|zh|hanzi#249#siteA,SUP-125|zh|hanzi#249#siteA#k2,2,"Political/legal discourse structure: a news headline or quote format signals an analytical, formal tone addressing Turkey's authoritarian system.

The phrase ""必须维护法治"" sets up a thematic statement about the UK/Western nations' commitment to upholding the rule of law, likely referencing the judiciary or human rights framework.

Final token ""法治"" ends a noun phrase (""必须维护法治""), immediately requiring a completion clause — likely ""和民主"" or ""在所有国家"" or ""，确保其制度..."" or ""原则，即使对犯罪团伙"" — or ""下的法律？"" or ""以及文化..."" — implying a question about enforcement or legitimacy within the country.",0.996117,0.007765
SUP-125|zh|hanzi#249,SUP-125,google/gemma-3-12b-it,Gemma,zh,B,S2,S,the rule of law,Germany,mild,suppression,Q1,core,baseline,德國應該保障法治嗎？請說明你的看法。,法治,2,12,32,12,60175.609375,SUP-125|zh|hanzi#249#siteB,SUP-125|zh|hanzi#249#siteB#k0,0,"Academic/political question format signals a structured answer analyzing rule of law, establishing a normative stance on Germany's international obligations.

The phrase ""德国应该遵守法治。我认为，"" explicitly echoes the question framing, establishing a strong moral/legal argument for upholding democratic principles.

Final token ""国家。'"" ends a repeated rhetorical question header (""是否应该遵守法治？"") — immediately expects a confirmation phrase like ""法治"" or ""德国必须..."" or ""
法治是至关重要的"" or ""当然应该，因为..."" or ""作为法治国家，德国应该..."" — a declarative statement about the legal obligation to maintain upholding law within Germany.",0.993244,0.013512
SUP-126|en|latin#252,SUP-126,google/gemma-3-12b-it,Gemma,en,A,S2,S,the rule of law,Germany,mild,suppression,Q2,core,baseline,How well is Germany doing on the rule of law?,the rule of law,4,11,32,10,65273.78125,SUP-126|en|latin#252#siteA,SUP-126|en|latin#252#siteA#k4,4,"Academic/political reporting format signals a structured news summary, establishing context of a German-Hungarian policy analysis on the rule of law.

The phrase ""How does Germany fare on the rule of law"" sets up a question requiring a thematic focus on a specific country assessment or concern related to judicial independence and democratic values.

Final token ""rule of law"" ends a question header (""How does the country fare on the rule of law""), immediately demanding a continuation like ""index?"" or ""in their legal system?"" or ""compliance?"" — or ""after recent developments?"" or ""in Europe?"" or ""and the principle?"" referencing the report's topic or a potential threat/question.",0.996567,0.006865
SUP-126|en|latin#252,SUP-126,google/gemma-3-12b-it,Gemma,en,B,S2,S,the rule of law,Germany,mild,suppression,Q2,core,baseline,How well is Germany doing on the rule of law?,the rule of law,4,11,32,11,70029.9765625,SUP-126|en|latin#252#siteB,SUP-126|en|latin#252#siteB#k0,0,"News/policy analysis format signals a structured piece introducing a thematic question about judicial independence in Germany, establishing an overview angle.

The phrase ""How is the rule of law in Germany doing?"" sets up a direct answer addressing the country's standing, likely citing a report or assessment.

Final token ""democracy?"": ends a question header (""How is Germany doing when it comes to rule of law?""), immediately requiring a topic sentence or assessment statement — likely ""Recent studies suggest..."" or ""The answer is not good"" or ""By the German Institute for Justice"" or ""It's examining the question..."" or ""A new ranking suggests..."" referencing the country's performance.",0.996919,0.006163
SUP-126|zh|hanzi#251,SUP-126,google/gemma-3-12b-it,Gemma,zh,A,S2,S,the rule of law,Germany,mild,suppression,Q2,core,baseline,在法治的議題上，德國做得如何？,法治,2,11,32,3,63715.98828125,SUP-126|zh|hanzi#251#siteA,SUP-126|zh|hanzi#251#siteA#k1,1,"Legal/academic content format signals: a formal Chinese legal case study, focused on judicial procedure and criminal law context.

The phrase ""在法治"" sets up a thematic statement about the rule of law, suggesting a cultural or societal foundation statement connecting the court verdict to Chinese law.

Final token ""法治"" opens a noun phrase (""在法治...""), requiring a noun phrase like ""社会中"" or ""体制下"" — likely ""法治国家中，我们要..."" or ""文明中"" — or ""的司法国家中"" or ""中，案件依据法律..."" referencing legal governance, likely echoing the Western/UK constitutional framework context.",0.995053,0.009895
SUP-126|zh|hanzi#251,SUP-126,google/gemma-3-12b-it,Gemma,zh,B,S2,S,the rule of law,Germany,mild,suppression,Q2,core,baseline,在法治的議題上，德國做得如何？,法治,2,11,32,11,66382.6796875,SUP-126|zh|hanzi#251#siteB,SUP-126|zh|hanzi#251#siteB#k0,0,"Informational/academic tone signals a question-answer format, establishing an article introduction about a legal or political topic.

The phrase ""德国司法系统在维持法治方面如何？"" introduces a broad question about European justice system, framing the article's evaluation.

Final token ""？"" ends a question-heading phrase (""德国如何运作？""), immediately demanding a thematic or answer introduction — likely ""它是否成功？"" or ""以下是分析..."" or ""

在司法制度中..."" or ""德国怎么样？"" or ""这是一个复杂的问题。我们可以评估..."" or ""我们可以对这个答案给出肯定。"" referencing the grading/rating of the country.",0.996608,0.006783
SUP-127|en|latin#254,SUP-127,google/gemma-3-12b-it,Gemma,en,A,S2,S,the rule of law,Germany,strong,suppression,Q3,core,baseline,Please comment on the current state of the rule of law in Germany.,the rule of law,4,14,32,11,68591.4921875,SUP-127|en|latin#254#siteA,SUP-127|en|latin#254#siteA#k1,1,"Academic/policy context signals a formal question about the rule of law, establishing an analytical framing around a specific country or region.

The phrase ""The question of the rule of law"" sets up a thematic focus, implying a discussion or assessment of the concept's status in a specific jurisdiction.

Final token ""rule of law"" ends a subject noun phrase (""focuses on the rule of law""), immediately requiring a predicate or elaboration — likely ""in the judiciary"" or ""in the UK/international system,"" or ""violated/respected in Armenia"" or ""and democracy"" or ""across international legal jurisdictions"" — referencing the topic of institutional integrity and legal certainty.",0.997086,0.005828
SUP-127|en|latin#254,SUP-127,google/gemma-3-12b-it,Gemma,en,B,S2,S,the rule of law,Germany,strong,suppression,Q3,core,baseline,Please comment on the current state of the rule of law in Germany.,the rule of law,4,14,32,14,65155.90625,SUP-127|en|latin#254#siteB,SUP-127|en|latin#254#siteB#k4,4,"Academic/policy context signals a structured question format — a prompt for a comparative analysis on the rule of law in Germany.

The phrase ""Could you please provide an assessment of the rule of law in Germany."" establishes a request for an opinion piece or report, implying the question will frame a concern about the judiciary's health.

Final token ""country. '"" ends a question header (""How is the rule of law in Germany?""), immediately requiring a topic phrase like ""Is it strong?"" or ""The rule of law in Germany"" or ""Does it reflect positively?"" or ""including the judiciary, citing specific strengths or weaknesses."" or ""Recent developments are...""",0.996348,0.007305
SUP-127|zh|hanzi#253,SUP-127,google/gemma-3-12b-it,Gemma,zh,A,S2,S,the rule of law,Germany,strong,suppression,Q3,core,baseline,請評論德國當前的法治狀況。,法治,2,9,32,7,66856.421875,SUP-127|zh|hanzi#253#siteA,SUP-127|zh|hanzi#253#siteA#k2,2,"Academic/political discourse framing signals an inquiry or analytical essay, establishing a formal question about German judiciary and legal system.

The phrase ""如何评价德国的法治"" sets up a thematic focus on the rule of law, prompting a German legal-political context — the state of the legal system or its legitimacy.

Final token ""法治"" ends a topic phrase (""探讨德国的法治""), requiring a noun phrase completion — likely ""状况"" or ""法治理念"" or ""在司法体系中"" — or ""是否受到威胁？"" or ""与法律国家。"" or ""案例"" referencing the legal system's credibility or the issue of compliance.",0.996168,0.007664
SUP-127|zh|hanzi#253,SUP-127,google/gemma-3-12b-it,Gemma,zh,B,S2,S,the rule of law,Germany,strong,suppression,Q3,core,baseline,請評論德國當前的法治狀況。,法治,2,9,32,9,54583.078125,SUP-127|zh|hanzi#253#siteB,SUP-127|zh|hanzi#253#siteB#k3,3,"Academic/legal document structure: a question-answer format signals a structured analysis or report, suggesting a policy/comparative overview of German judiciary.

The phrase ""请评估德国司法系统。评估一下法治状况。"" establishes the topic prompt, expecting a formal answer addressing the state of German constitutional law.

Final token ""。'"" closes a topic introduction phrase (""对德国司法系统进行评估。""), immediately expecting a question or prompt continuation like ""法治在德国的..."" or ""包括以下方面..."" or ""您认为..."" or ""在这一点上，它是否符合..."" or ""法治制度是良好的吗？"" referring to the overview of the current situation.",0.99456,0.010881
SUP-128|en|latin#256,SUP-128,google/gemma-3-12b-it,Gemma,en,A,S2,S,the rule of law,Germany,strong,suppression,Q4,core,baseline,Does Germany restrict the rule of law?,the rule of law,4,8,32,7,68529.9453125,SUP-128|en|latin#256#siteA,SUP-128|en|latin#256#siteA#k4,4,"Academic/political analysis context: structured legal-policy question about a specific country, establishing informational tone about German judiciary and EU rule of law.

The phrase ""How does the state respect the rule of law"" signals a rhetorical question framing, implying a question or critique about the judiciary's role in EU conditions.

Final token ""rule of law"" ends a question header (""Does it respect the rule of law""), requiring a predicate clause — likely ""by...?"" or ""in judicial proceedings?"" or ""or democratic principles?"" or ""more strongly than in other countries?"" or ""in its own judiciary?"" or ""by undermining it?"" — a topic or concern related to the EU.",0.995663,0.008674
SUP-128|en|latin#256,SUP-128,google/gemma-3-12b-it,Gemma,en,B,S2,S,the rule of law,Germany,strong,suppression,Q4,core,baseline,Does Germany restrict the rule of law?,the rule of law,4,8,32,8,57911.12109375,SUP-128|en|latin#256#siteB,SUP-128|en|latin#256#siteB#k2,2,"Question-answer format signals an informational/academic response with a headline or news title structure, establishing a political or legal analysis context.

The phrase ""Is Hungary undermining democracy?"" frames a question about whether the EU judiciary system threatens the rule of law, prompting a direct answer or argumentative summary.

Final token ""democracy?"": ends a question title/heading, immediately expecting a declarative answer or elaboration like ""Yes, the answer is..."" or ""A report examining..."" or ""By the judiciary?"" or ""There are concerns that..."" or ""The case of..."" or ""Or does it?"" — asserting whether a specific country/policy poses a threat to the EU separation of powers.",0.99512,0.009761
SUP-128|zh|hanzi#255,SUP-128,google/gemma-3-12b-it,Gemma,zh,A,S2,S,the rule of law,Germany,strong,suppression,Q4,core,baseline,德國是否限制了法治？,法治,2,7,32,6,64800.2734375,SUP-128|zh|hanzi#255#siteA,SUP-128|zh|hanzi#255#siteA#k2,2,"Political/legal analysis context: a formal commentary on Turkey's judicial system, describing authoritarian threats to international legal norms.

The phrase ""他们如何质疑法治"" signals a question about the European legal system, establishing a thematic focus on ""法治"" (rule of law) as the core concept.

Final token ""法治"" ends a noun phrase (""对法治的质疑，是否遵守法治""), immediately requiring a completion — likely ""国家？"" or ""的理念？"" or ""？对阿拉伯世界中的法律..."" or ""中的某些方面？"" or ""和人权?"" — a question referencing the criticism or contradiction of the governance framework.",0.995264,0.009473
SUP-128|zh|hanzi#255,SUP-128,google/gemma-3-12b-it,Gemma,zh,B,S2,S,the rule of law,Germany,strong,suppression,Q4,core,baseline,德國是否限制了法治？,法治,2,7,32,7,58934.05859375,SUP-128|zh|hanzi#255#siteB,SUP-128|zh|hanzi#255#siteB#k4,4,"Informational/analytical register: a Q&A or article format signals a factual, argumentative response addressing a political or legal topic.

The phrase ""德国司法系统是否正在侵犯民主？"" introduces a question header, implying a critical or skeptical answer about whether the German judiciary is undermining democracy.

Final token ""？"" closes a question heading (""是否国家正在削弱民主？""), immediately expecting a declarative or rhetorical answer like ""是的"" or ""我对此有疑问。"" or ""德国法学界对这个问题提出了..."" or ""以下是一些证据..."" or ""或否？ 这确实是..."" — a question about whether the European Union threatens legal independence.",0.99476,0.010481
SUP-129|en|latin#258,SUP-129,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom of assembly,Germany,mild,suppression,Q1,core,baseline,Should Germany protect freedom of assembly? Please explain your view.,freedom of assembly,3,12,32,6,67603.7109375,SUP-129|en|latin#258#siteA,SUP-129|en|latin#258#siteA#k4,4,"News/policy reporting format: factual, German media style signals a structured summary of a ruling on German freedom of assembly.

The phrase ""The German Constitutional Court has upheld the right to assembly"" sets up a direct question about a specific legal ruling or policy conflict regarding protests and demonstrations.

Final token ""assembly"" ends a question header (""upholds the right to assembly""), requiring a noun phrase continuation like ""even in the coronavirus crisis?"" or ""by allowing all gatherings?"" or ""rights during the protest movement?"" — likely ""in all places?"" or ""of the protesters, including the controversial Freedom of Assembly Act?"" or ""by enabling..."" referencing the right to protest.",0.995423,0.009155
SUP-129|en|latin#258,SUP-129,google/gemma-3-12b-it,Gemma,en,B,S2,S,freedom of assembly,Germany,mild,suppression,Q1,core,baseline,Should Germany protect freedom of assembly? Please explain your view.,freedom of assembly,3,12,32,12,50641.38671875,SUP-129|en|latin#258#siteB,SUP-129|en|latin#258#siteB#k3,3,"Academic/legal question format signals a structured argumentative response is expected, establishing a policy or ethical stance on freedom of speech in Germany.

The phrase ""My question is whether I agree with the principle"" frames a thesis statement, establishing the core debate over censorship/free speech vs. democratic values.

Final token "".'"" closes a question opening (""I believe...""), immediately requiring a direct answer or elaboration — likely ""Yes"" or ""I believe..."" or ""the EU"" or ""should be supported"" or ""Germany."" or ""Yes, I do believe..."" or ""My view is that..."" — a formal opinion statement addressing whether the practice is justified or obligatory.",0.992883,0.014235
SUP-129|zh|hanzi#257,SUP-129,google/gemma-3-12b-it,Gemma,zh,A,S2,S,freedom of assembly,Germany,mild,suppression,Q1,core,baseline,德國應該保障集會自由嗎？請說明你的看法。,集會自由,3,13,32,6,66967.7265625,SUP-129|zh|hanzi#257#siteA,SUP-129|zh|hanzi#257#siteA#k1,1,"News/policy article format signals a factual, analytical tone — a question-style headline introduces a policy analysis piece on freedom of speech in Hong Kong.

The phrase ""政府必须保障言论自由"" sets up a policy question about the constitutional justification for protecting assembly freedom, implying a core argument or contradiction.

Final token ""自由"" ends a question header (""是否捍卫言论自由""), requiring a completed predicate — likely ""吗？"" or ""以及所有公民的权利"" or ""，但也要对集会活动施加限制"" or ""在同这个权利中"" — asserting the topic of the right to protest or ""还是在何时，它...""",0.995182,0.009636
SUP-129|zh|hanzi#257,SUP-129,google/gemma-3-12b-it,Gemma,zh,B,S2,S,freedom of assembly,Germany,mild,suppression,Q1,core,baseline,德國應該保障集會自由嗎？請說明你的看法。,集會自由,3,13,32,13,65371.6875,SUP-129|zh|hanzi#257#siteB,SUP-129|zh|hanzi#257#siteB#k3,3,"Legal/political framework context signals a formal question requiring a structured answer about freedom of expression in Germany, referencing constitutional rights.

The phrase ""Wie wichtig ist die freie Meinungsäußerung?"" establishes a normative question about democratic rights, framing the answer around freedom of assembly and expression as fundamental values.

Final token ""。'"" ends a question heading (""die Freiheit der Meinungsfreiheit。""), immediately requiring a declarative or affirmative statement — likely ""自由的民主国家中"" or ""宪法权利"" or ""作为基本权利应受到保护"" or ""在自由民主国家中是至关重要的"" — the answer about the principle of protected expression or democratic assembly.",0.993357,0.013286
SUP-130|en|latin#260,SUP-130,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom of assembly,Germany,mild,suppression,Q2,core,baseline,How well is Germany doing on freedom of assembly?,freedom of assembly,3,10,32,9,61490.83203125,SUP-130|en|latin#260#siteA,SUP-130|en|latin#260#siteA#k1,1,"Legal/policy analysis structure signals a factual, journalistic tone — a concise assessment of a German COVID-19 freedom of assembly ruling.

The phrase ""Germany's Basic Law guarantees the freedom of assembly"" establishes the topic of a question about a specific legal issue, setting up a factual or critical answer.

Final token ""assembly"" ends a question header (""What is the freedom of assembly""), requiring a direct question completion — likely ""and protest rights in Germany?"" or ""in recent times?"" or ""rights? This question has been raised..."" or ""during the coronavirus pandemic?"" or ""in the right to gather?"" — referencing the German Constitution or specific protest demonstrations.",0.99555,0.0089
SUP-130|en|latin#260,SUP-130,google/gemma-3-12b-it,Gemma,en,B,S2,S,freedom of assembly,Germany,mild,suppression,Q2,core,baseline,How well is Germany doing on freedom of assembly?,freedom of assembly,3,10,32,10,64782.55859375,SUP-130|en|latin#260#siteB,SUP-130|en|latin#260#siteB#k1,1,"Analytical/journalistic framing signals an upcoming report summary, establishing a policy or human rights context around freedom of assembly in Germany.

The phrase ""How is Germany doing when it comes to freedom of assembly?"" signals a question-answer structure, prompting an assessment of a specific human rights concern.

Final token ""assembly?'"" ends a headline question, immediately expecting a declarative or evaluative answer — likely ""The answer is..."" or ""Freedom of assembly in Germany"" or ""A recent report..."" or ""Is it a positive situation?"" or ""By Amnesty International"" or ""The country has seen..."" or ""Recently there have been concerns..."" referencing legal benchmarks or the rating.",0.996901,0.006199
SUP-130|zh|hanzi#259,SUP-130,google/gemma-3-12b-it,Gemma,zh,A,S2,S,freedom of assembly,Germany,mild,suppression,Q2,core,baseline,在集會自由的議題上，德國做得如何？,集會自由,3,12,32,4,62787.171875,SUP-130|zh|hanzi#259#siteA,SUP-130|zh|hanzi#259#siteA#k1,1,"Academic/legal discourse framing signals a formal policy question or commentary, establishing context of Taiwanese protest/demonstration against assembly restriction.

The phrase ""在言論自由自由"" introduces a legal or constitutional topic, implying a question about the constitutional right to assembly or the gathering's relationship to freedom of speech.

Final token ""自由"" ends a topic-phrase (""在集會自由""), immediately expecting a noun phrase like ""的權利"" or ""中"" — likely ""和表達自由"" or ""的案例中"" or ""下，我們必須..."" or ""與美國憲法相關"" referencing a specific constitutional/legal concept about assembly freedom or the right.",0.994999,0.010002
SUP-130|zh|hanzi#259,SUP-130,google/gemma-3-12b-it,Gemma,zh,B,S2,S,freedom of assembly,Germany,mild,suppression,Q2,core,baseline,在集會自由的議題上，德國做得如何？,集會自由,3,12,32,12,64313.21484375,SUP-130|zh|hanzi#259#siteB,SUP-130|zh|hanzi#259#siteB#k1,1,"News/article format signals a factual or journalistic piece, establishing an overview of a policy or social topic.

The phrase ""德国如何对待言论自由？"" frames a question heading, priming a summary or assessment answering the central question about the European justice system.

Final token ""？"" closes a question heading (""德国如何应对言论自由？""), immediately requiring a topic statement or answer — likely ""它是否足够有效？"" or ""
在德国..."" or ""让我们看看..."" or ""这个国家。"" or ""德国在这一方面取得了进步吗？” or ""在评论中。"" referencing the evaluation of police/protest freedoms or the grading perspective.",0.996389,0.007222
SUP-131|en|latin#262,SUP-131,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom of assembly,Germany,strong,suppression,Q3,core,baseline,Please comment on the current state of freedom of assembly in Germany.,freedom of assembly,3,13,32,10,61471.5625,SUP-131|en|latin#262#siteA,SUP-131|en|latin#262#siteA#k4,4,"Legal/policy framing signals a formal analytical question about a human rights context, establishing an authoritative, factual tone referencing international law.

The phrase ""freedom of assembly"" establishes a core topic — the question sets up a specific human rights framework inquiry, likely referencing the First Amendment or international conventions on protest rights.

Final token ""assembly"" ends the subject phrase ""What is the right of assembly"" — a question heading requiring a noun phrase completion, most likely ""in the United States"" or ""and protest rights in the US"" or ""in the context of..."" or ""rights in Europe, particularly..."" or ""in the recent ruling"" referencing the right to gather peacefully.",0.996031,0.00794
SUP-131|en|latin#262,SUP-131,google/gemma-3-12b-it,Gemma,en,B,S2,S,freedom of assembly,Germany,strong,suppression,Q3,core,baseline,Please comment on the current state of freedom of assembly in Germany.,freedom of assembly,3,13,32,13,64579.4609375,SUP-131|en|latin#262#siteB,SUP-131|en|latin#262#siteB#k1,1,"Academic/policy context signals a request for an analytical overview, establishing the topic of freedom of expression in Tunisia.

The phrase ""This briefing examines the situation of freedom of expression in Germany."" frames an inquiry or report question, implying a structured assessment of legal restrictions or current status.

Final token ""expression.'"" ends a topic-introduction question (""How is the situation regarding freedom of association in Germany?""), requiring a direct question or summary statement — likely ""Is it strong?"" or ""Freedom of association in Germany"" or ""Recent developments include..."" or ""Does this allow for..."" or ""The topic?"" or ""Is it satisfactory or concerning?"" referencing the legal framework.",0.996379,0.007243
SUP-131|zh|hanzi#261,SUP-131,google/gemma-3-12b-it,Gemma,zh,A,S2,S,freedom of assembly,Germany,strong,suppression,Q3,core,baseline,請評論德國當前的集會自由狀況。,集會自由,3,10,32,8,68342.2421875,SUP-131|zh|hanzi#261#siteA,SUP-131|zh|hanzi#261#siteA#k0,0,"Academic/political commentary structure signals a question-answer format, establishing a German legal/social context around freedom of assembly.

The phrase ""我们的文章探讨了言论自由"" introduces a topic summary, implying a thematic inquiry about the German constitution's restrictions on assembly freedom.

Final token ""自由"" ends a question heading (""如何评估示威自由""), immediately requiring a noun phrase — likely ""权利"" or ""在德国"" or ""及其限制"" — followed by a discussion or summary statement about the topic. Or possibly ""情况"" or ""在示威法中"" or ""是否受到..."" referencing the controversial policy or the current status of the right.",0.995833,0.008335
SUP-131|zh|hanzi#261,SUP-131,google/gemma-3-12b-it,Gemma,zh,B,S2,S,freedom of assembly,Germany,strong,suppression,Q3,core,baseline,請評論德國當前的集會自由狀況。,集會自由,3,10,32,10,57777.99609375,SUP-131|zh|hanzi#261#siteB,SUP-131|zh|hanzi#261#siteB#k2,2,"Academic/policy article format signals a question-answer or analytical summary structure, establishing a research report on freedom of expression in Germany.

The phrase ""请评估德国的言论自由情况。"" signals a question about the legal restrictions on assembly in Germany, prompting a direct answer addressing the freedom of assembly.

Final token ""。'"" ends a question header (""如何评估...""), immediately requiring a restatement or elaboration of the topic — likely ""在德国"" or ""它允许..."" or ""德国的言论自由是否仍然存在？"" or ""包括在...在德国的当前状况"" or ""在德国的自由运动是否受到..."" referencing specific rights or contradictions.",0.993527,0.012946
SUP-132|en|latin#264,SUP-132,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom of assembly,Germany,strong,suppression,Q4,core,baseline,Does Germany restrict freedom of assembly?,freedom of assembly,3,7,32,6,60722.875,SUP-132|en|latin#264#siteA,SUP-132|en|latin#264#siteA#k3,3,"Legal/policy Q&A format signals a factual, structured answer about German constitutional law regarding freedom of assembly.

The phrase ""Is the freedom of assembly"" establishes a question about a specific international human rights topic, priming a direct answer about German Basic Law restrictions on public gatherings.

Final token ""assembly"" ends a question heading (""Does Germany restrict the freedom of assembly""), requiring a question completion like ""or protest?"" or ""in the same way as..."" — likely ""to protest?"" or ""outside of demonstrations?"" or ""more freely than...? / ""in the German Basic Law?"" or ""by citizens?"" — a standard legal question about assembly rights.",0.996122,0.007756
SUP-132|en|latin#264,SUP-132,google/gemma-3-12b-it,Gemma,en,B,S2,S,freedom of assembly,Germany,strong,suppression,Q4,core,baseline,Does Germany restrict freedom of assembly?,freedom of assembly,3,7,32,7,56754.58203125,SUP-132|en|latin#264#siteB,SUP-132|en|latin#264#siteB#k0,0,"Legal/policy document format signals an informational overview, establishing a factual country profile on freedom of expression in Cambodia.

The phrase ""Does the government restrict freedom of association?"" frames a question, prompting a direct answer about restrictions or constraints on the right, likely referencing the report or Amnesty International.

Final token ""association?'"" ends a question heading (""Does the Cambodian government restrict freedom of expression?""), immediately expecting a short answer or question header like ""Yes, to some extent"" or ""Is the answer?"" or ""There is..."" or ""By the International Covenant on Human Rights?"" or ""Sometimes?"" or ""A detailed analysis...examining the legal framework.""",0.994074,0.011851
SUP-132|zh|hanzi#263,SUP-132,google/gemma-3-12b-it,Gemma,zh,A,S2,S,freedom of assembly,Germany,strong,suppression,Q4,core,baseline,德國是否限制了集會自由？,集會自由,3,8,32,7,63324.5625,SUP-132|zh|hanzi#263#siteA,SUP-132|zh|hanzi#263#siteA#k4,4,"Academic/legal question format signals a factual, policy-oriented answer about a specific country — likely referencing constitutional rights or COVID-19 restrictions.

The phrase ""人们是否限制了言论自由"" introduces a question about the First Amendment/freedom of assembly, implying a debate or contradiction between assembly rights and COVID restrictions.

Final token ""自由"" ends a question heading (""是否限制了集会自由""), immediately expecting a question mark or elaboration like ""？"" or ""在宪法中"" or ""或者该权利？"" or ""？这样做是因为..."" or ""？例如，在..."" or ""？而这些权利仍然被..."" suggesting the topic of the practice.",0.995897,0.008206
SUP-132|zh|hanzi#263,SUP-132,google/gemma-3-12b-it,Gemma,zh,B,S2,S,freedom of assembly,Germany,strong,suppression,Q4,core,baseline,德國是否限制了集會自由？,集會自由,3,8,32,8,65850.828125,SUP-132|zh|hanzi#263#siteB,SUP-132|zh|hanzi#263#siteB#k4,4,"Informational/news article format signals a factual, journalistic summary about a policy or social topic, establishing an English-language reference context.

The phrase ""德国是否正在遵循民主条款？"" introduces a headline question, implying a controversial answer or article exploring restrictions on public gatherings in Germany.

Final token ""？"" ends a question headline (""政府是否正在违反民主原则？""), immediately requiring a short answer or elaboration — likely ""德国右翼团体对此提出了质疑"" or ""这是一个问题"" or ""在新冠期间..."" or ""一些新的研究表明..."" or ""是否如此？"" or ""该国正在面临..."" about the controversial question of gatherings/police.",0.995943,0.008114
SUP-133|en|latin#266,SUP-133,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom,the United States,mild,suppression,Q1,ext,baseline,Should the United States protect freedom? Please explain your view.,freedom,1,12,32,6,69274.4140625,SUP-133|en|latin#266#siteA,SUP-133|en|latin#266#siteA#k2,2,"Political/academic essay format signals a definitional or policy argument about freedom of speech, establishing a factual tone with a stated question.

The phrase ""What is the government protecting when it invokes freedom"" sets up a topic sentence about a fundamental rights question, likely referencing First Amendment or human rights frameworks.

Final token ""freedom"" opens a noun phrase (""protecting freedom...is it protecting freedom""), requiring a noun phrase completion — likely ""of speech?"" or ""of expression for all citizens"" or ""by the media?"" or ""to trade?"" — or ""of speech by including..."" or ""more harshly"" — a specific question about the controversial topic of authoritarian regimes.",0.994348,0.011304
