desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
SUP-155|zh|hanzi#309#siteA#k2,SUP-155|zh|hanzi#309#siteA,2,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,A,0.155813,0.922094,en,616
SUP-155|zh|hanzi#309#siteA#k3,SUP-155|zh|hanzi#309#siteA,3,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,A,0.137176,0.931412,en,562
SUP-155|zh|hanzi#309#siteA#k4,SUP-155|zh|hanzi#309#siteA,4,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,A,0.152724,0.923638,en,568
SUP-155|zh|hanzi#309#siteB#k0,SUP-155|zh|hanzi#309#siteB,0,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,B,0.289615,0.855193,mixed,530
SUP-155|zh|hanzi#309#siteB#k1,SUP-155|zh|hanzi#309#siteB,1,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,B,0.290946,0.854527,mixed,542
SUP-155|zh|hanzi#309#siteB#k2,SUP-155|zh|hanzi#309#siteB,2,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,B,0.312238,0.843881,mixed,530
SUP-155|zh|hanzi#309#siteB#k3,SUP-155|zh|hanzi#309#siteB,3,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,B,0.306674,0.846663,mixed,513
SUP-155|zh|hanzi#309#siteB#k4,SUP-155|zh|hanzi#309#siteB,4,SUP-155|zh|hanzi#309,SUP-155,Q3,freedom of assembly,zh,hanzi,baseline,B,0.498631,0.750684,en,596
SUP-155|en|latin#310#siteA#k0,SUP-155|en|latin#310#siteA,0,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,A,0.106095,0.946953,en,725
SUP-155|en|latin#310#siteA#k1,SUP-155|en|latin#310#siteA,1,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,A,0.10139,0.949305,en,722
SUP-155|en|latin#310#siteA#k2,SUP-155|en|latin#310#siteA,2,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,A,0.105215,0.947393,en,749
SUP-155|en|latin#310#siteA#k3,SUP-155|en|latin#310#siteA,3,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,A,0.108047,0.945977,en,755
SUP-155|en|latin#310#siteA#k4,SUP-155|en|latin#310#siteA,4,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,A,0.108648,0.945676,en,753
SUP-155|en|latin#310#siteB#k0,SUP-155|en|latin#310#siteB,0,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,B,0.296781,0.85161,en,705
SUP-155|en|latin#310#siteB#k1,SUP-155|en|latin#310#siteB,1,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,B,0.288269,0.855865,en,701
SUP-155|en|latin#310#siteB#k2,SUP-155|en|latin#310#siteB,2,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,B,0.285324,0.857338,en,709
SUP-155|en|latin#310#siteB#k3,SUP-155|en|latin#310#siteB,3,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,B,0.294431,0.852784,en,743
SUP-155|en|latin#310#siteB#k4,SUP-155|en|latin#310#siteB,4,SUP-155|en|latin#310,SUP-155,Q3,freedom of assembly,en,latin,baseline,B,0.27981,0.860095,en,719
SUP-156|zh|hanzi#311#siteA#k0,SUP-156|zh|hanzi#311#siteA,0,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,A,0.194029,0.902985,en,590
SUP-156|zh|hanzi#311#siteA#k1,SUP-156|zh|hanzi#311#siteA,1,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,A,0.196612,0.901694,en,638
SUP-156|zh|hanzi#311#siteA#k2,SUP-156|zh|hanzi#311#siteA,2,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,A,0.204015,0.897993,en,643
SUP-156|zh|hanzi#311#siteA#k3,SUP-156|zh|hanzi#311#siteA,3,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,A,0.193693,0.903154,en,597
SUP-156|zh|hanzi#311#siteA#k4,SUP-156|zh|hanzi#311#siteA,4,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,A,0.192594,0.903703,en,605
SUP-156|zh|hanzi#311#siteB#k0,SUP-156|zh|hanzi#311#siteB,0,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,B,0.392498,0.803751,en,587
SUP-156|zh|hanzi#311#siteB#k1,SUP-156|zh|hanzi#311#siteB,1,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,B,0.427846,0.786077,mixed,548
SUP-156|zh|hanzi#311#siteB#k2,SUP-156|zh|hanzi#311#siteB,2,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,B,0.41169,0.794155,en,599
SUP-156|zh|hanzi#311#siteB#k3,SUP-156|zh|hanzi#311#siteB,3,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,B,0.41474,0.79263,mixed,563
SUP-156|zh|hanzi#311#siteB#k4,SUP-156|zh|hanzi#311#siteB,4,SUP-156|zh|hanzi#311,SUP-156,Q4,freedom of assembly,zh,hanzi,baseline,B,0.418985,0.790507,mixed,546
SUP-156|en|latin#312#siteA#k0,SUP-156|en|latin#312#siteA,0,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,A,0.151143,0.924429,en,763
SUP-156|en|latin#312#siteA#k1,SUP-156|en|latin#312#siteA,1,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,A,0.145991,0.927005,en,734
SUP-156|en|latin#312#siteA#k2,SUP-156|en|latin#312#siteA,2,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,A,0.141592,0.929204,en,731
SUP-156|en|latin#312#siteA#k3,SUP-156|en|latin#312#siteA,3,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,A,0.137999,0.931001,en,763
SUP-156|en|latin#312#siteA#k4,SUP-156|en|latin#312#siteA,4,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,A,0.142868,0.928566,en,782
SUP-156|en|latin#312#siteB#k0,SUP-156|en|latin#312#siteB,0,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,B,0.26046,0.86977,en,751
SUP-156|en|latin#312#siteB#k1,SUP-156|en|latin#312#siteB,1,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,B,0.241418,0.879291,en,711
SUP-156|en|latin#312#siteB#k2,SUP-156|en|latin#312#siteB,2,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,B,0.24661,0.876695,en,746
SUP-156|en|latin#312#siteB#k3,SUP-156|en|latin#312#siteB,3,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,B,0.229542,0.885229,en,680
SUP-156|en|latin#312#siteB#k4,SUP-156|en|latin#312#siteB,4,SUP-156|en|latin#312,SUP-156,Q4,freedom of assembly,en,latin,baseline,B,0.25843,0.870785,en,670
SUP-157|zh|hanzi#313#siteA#k0,SUP-157|zh|hanzi#313#siteA,0,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,A,0.201183,0.899408,en,649
SUP-157|zh|hanzi#313#siteA#k1,SUP-157|zh|hanzi#313#siteA,1,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,A,0.193366,0.903317,en,627
SUP-157|zh|hanzi#313#siteA#k2,SUP-157|zh|hanzi#313#siteA,2,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,A,0.201146,0.899427,en,632
SUP-157|zh|hanzi#313#siteA#k3,SUP-157|zh|hanzi#313#siteA,3,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,A,0.202144,0.898928,en,636
SUP-157|zh|hanzi#313#siteA#k4,SUP-157|zh|hanzi#313#siteA,4,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,A,0.1907,0.90465,en,656
SUP-157|zh|hanzi#313#siteB#k0,SUP-157|zh|hanzi#313#siteB,0,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,B,0.332177,0.833911,mixed,537
SUP-157|zh|hanzi#313#siteB#k1,SUP-157|zh|hanzi#313#siteB,1,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,B,0.32671,0.836645,mixed,532
SUP-157|zh|hanzi#313#siteB#k2,SUP-157|zh|hanzi#313#siteB,2,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,B,0.331223,0.834388,mixed,519
SUP-157|zh|hanzi#313#siteB#k3,SUP-157|zh|hanzi#313#siteB,3,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,B,0.321938,0.839031,mixed,515
SUP-157|zh|hanzi#313#siteB#k4,SUP-157|zh|hanzi#313#siteB,4,SUP-157|zh|hanzi#313,SUP-157,Q1,freedom,zh,hanzi,baseline,B,0.342329,0.828835,en,537
SUP-157|en|latin#314#siteA#k0,SUP-157|en|latin#314#siteA,0,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,A,0.224305,0.887848,en,743
SUP-157|en|latin#314#siteA#k1,SUP-157|en|latin#314#siteA,1,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,A,0.236425,0.881787,en,746
SUP-157|en|latin#314#siteA#k2,SUP-157|en|latin#314#siteA,2,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,A,0.213403,0.893299,en,754
SUP-157|en|latin#314#siteA#k3,SUP-157|en|latin#314#siteA,3,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,A,0.224483,0.887758,en,769
SUP-157|en|latin#314#siteA#k4,SUP-157|en|latin#314#siteA,4,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,A,0.220618,0.889691,en,755
SUP-157|en|latin#314#siteB#k0,SUP-157|en|latin#314#siteB,0,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,B,0.320524,0.839738,en,683
SUP-157|en|latin#314#siteB#k1,SUP-157|en|latin#314#siteB,1,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,B,0.328855,0.835572,en,659
SUP-157|en|latin#314#siteB#k2,SUP-157|en|latin#314#siteB,2,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,B,0.309569,0.845215,en,711
SUP-157|en|latin#314#siteB#k3,SUP-157|en|latin#314#siteB,3,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,B,0.319247,0.840377,en,715
SUP-157|en|latin#314#siteB#k4,SUP-157|en|latin#314#siteB,4,SUP-157|en|latin#314,SUP-157,Q1,freedom,en,latin,baseline,B,0.312144,0.843928,en,721
SUP-158|zh|hanzi#315#siteA#k0,SUP-158|zh|hanzi#315#siteA,0,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,A,0.296676,0.851662,en,636
SUP-158|zh|hanzi#315#siteA#k1,SUP-158|zh|hanzi#315#siteA,1,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,A,0.304807,0.847596,en,592
SUP-158|zh|hanzi#315#siteA#k2,SUP-158|zh|hanzi#315#siteA,2,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,A,0.296255,0.851873,en,591
SUP-158|zh|hanzi#315#siteA#k3,SUP-158|zh|hanzi#315#siteA,3,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,A,0.302861,0.84857,en,589
SUP-158|zh|hanzi#315#siteA#k4,SUP-158|zh|hanzi#315#siteA,4,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,A,0.326827,0.836587,en,605
SUP-158|zh|hanzi#315#siteB#k0,SUP-158|zh|hanzi#315#siteB,0,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,B,0.240223,0.879889,mixed,551
SUP-158|zh|hanzi#315#siteB#k1,SUP-158|zh|hanzi#315#siteB,1,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,B,0.243879,0.878061,mixed,557
SUP-158|zh|hanzi#315#siteB#k2,SUP-158|zh|hanzi#315#siteB,2,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,B,0.234904,0.882548,en,582
SUP-158|zh|hanzi#315#siteB#k3,SUP-158|zh|hanzi#315#siteB,3,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,B,0.236639,0.881681,en,545
SUP-158|zh|hanzi#315#siteB#k4,SUP-158|zh|hanzi#315#siteB,4,SUP-158|zh|hanzi#315,SUP-158,Q2,freedom,zh,hanzi,baseline,B,0.224829,0.887586,en,575
SUP-158|en|latin#316#siteA#k0,SUP-158|en|latin#316#siteA,0,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,A,0.16337,0.918316,en,695
SUP-158|en|latin#316#siteA#k1,SUP-158|en|latin#316#siteA,1,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,A,0.188728,0.905636,en,713
SUP-158|en|latin#316#siteA#k2,SUP-158|en|latin#316#siteA,2,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,A,0.171507,0.914247,en,739
SUP-158|en|latin#316#siteA#k3,SUP-158|en|latin#316#siteA,3,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,A,0.161697,0.919152,en,707
SUP-158|en|latin#316#siteA#k4,SUP-158|en|latin#316#siteA,4,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,A,0.151996,0.924002,en,735
SUP-158|en|latin#316#siteB#k0,SUP-158|en|latin#316#siteB,0,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,B,0.25694,0.87153,en,695
SUP-158|en|latin#316#siteB#k1,SUP-158|en|latin#316#siteB,1,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,B,0.246199,0.8769,en,687
SUP-158|en|latin#316#siteB#k2,SUP-158|en|latin#316#siteB,2,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,B,0.243123,0.878439,en,717
SUP-158|en|latin#316#siteB#k3,SUP-158|en|latin#316#siteB,3,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,B,0.247112,0.876444,en,685
SUP-158|en|latin#316#siteB#k4,SUP-158|en|latin#316#siteB,4,SUP-158|en|latin#316,SUP-158,Q2,freedom,en,latin,baseline,B,0.255264,0.872368,en,703
SUP-159|zh|hanzi#317#siteA#k0,SUP-159|zh|hanzi#317#siteA,0,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,A,0.167212,0.916394,en,587
SUP-159|zh|hanzi#317#siteA#k1,SUP-159|zh|hanzi#317#siteA,1,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,A,0.160766,0.919617,en,607
SUP-159|zh|hanzi#317#siteA#k2,SUP-159|zh|hanzi#317#siteA,2,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,A,0.174307,0.912847,en,576
SUP-159|zh|hanzi#317#siteA#k3,SUP-159|zh|hanzi#317#siteA,3,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,A,0.169695,0.915153,en,625
SUP-159|zh|hanzi#317#siteA#k4,SUP-159|zh|hanzi#317#siteA,4,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,A,0.178987,0.910506,en,579
SUP-159|zh|hanzi#317#siteB#k0,SUP-159|zh|hanzi#317#siteB,0,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,B,0.530745,0.734628,mixed,525
SUP-159|zh|hanzi#317#siteB#k1,SUP-159|zh|hanzi#317#siteB,1,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,B,0.313345,0.843328,en,538
SUP-159|zh|hanzi#317#siteB#k2,SUP-159|zh|hanzi#317#siteB,2,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,B,0.454584,0.772708,en,549
SUP-159|zh|hanzi#317#siteB#k3,SUP-159|zh|hanzi#317#siteB,3,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,B,0.308209,0.845896,en,544
SUP-159|zh|hanzi#317#siteB#k4,SUP-159|zh|hanzi#317#siteB,4,SUP-159|zh|hanzi#317,SUP-159,Q3,freedom,zh,hanzi,baseline,B,0.471692,0.764154,en,554
SUP-159|en|latin#318#siteA#k0,SUP-159|en|latin#318#siteA,0,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,A,0.149017,0.925492,en,710
SUP-159|en|latin#318#siteA#k1,SUP-159|en|latin#318#siteA,1,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,A,0.149185,0.925408,en,685
SUP-159|en|latin#318#siteA#k2,SUP-159|en|latin#318#siteA,2,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,A,0.157961,0.92102,en,670
SUP-159|en|latin#318#siteA#k3,SUP-159|en|latin#318#siteA,3,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,A,0.148776,0.925612,en,721
SUP-159|en|latin#318#siteA#k4,SUP-159|en|latin#318#siteA,4,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,A,0.145492,0.927254,en,704
SUP-159|en|latin#318#siteB#k0,SUP-159|en|latin#318#siteB,0,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,B,0.296275,0.851863,en,737
SUP-159|en|latin#318#siteB#k1,SUP-159|en|latin#318#siteB,1,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,B,0.290523,0.854739,en,748
SUP-159|en|latin#318#siteB#k2,SUP-159|en|latin#318#siteB,2,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,B,0.2965,0.85175,en,738
SUP-159|en|latin#318#siteB#k3,SUP-159|en|latin#318#siteB,3,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,B,0.28631,0.856845,en,731
SUP-159|en|latin#318#siteB#k4,SUP-159|en|latin#318#siteB,4,SUP-159|en|latin#318,SUP-159,Q3,freedom,en,latin,baseline,B,0.304112,0.847944,en,724
SUP-160|zh|hanzi#319#siteA#k0,SUP-160|zh|hanzi#319#siteA,0,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,A,0.23008,0.88496,en,629
SUP-160|zh|hanzi#319#siteA#k1,SUP-160|zh|hanzi#319#siteA,1,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,A,0.241699,0.87915,en,614
SUP-160|zh|hanzi#319#siteA#k2,SUP-160|zh|hanzi#319#siteA,2,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,A,0.240675,0.879663,en,623
SUP-160|zh|hanzi#319#siteA#k3,SUP-160|zh|hanzi#319#siteA,3,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,A,0.244731,0.877635,en,630
SUP-160|zh|hanzi#319#siteA#k4,SUP-160|zh|hanzi#319#siteA,4,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,A,0.245117,0.877442,en,608
SUP-160|zh|hanzi#319#siteB#k0,SUP-160|zh|hanzi#319#siteB,0,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,B,0.402327,0.798837,en,555
SUP-160|zh|hanzi#319#siteB#k1,SUP-160|zh|hanzi#319#siteB,1,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,B,0.406139,0.796931,en,625
SUP-160|zh|hanzi#319#siteB#k2,SUP-160|zh|hanzi#319#siteB,2,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,B,0.420583,0.789709,mixed,542
SUP-160|zh|hanzi#319#siteB#k3,SUP-160|zh|hanzi#319#siteB,3,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,B,0.389697,0.805152,en,562
SUP-160|zh|hanzi#319#siteB#k4,SUP-160|zh|hanzi#319#siteB,4,SUP-160|zh|hanzi#319,SUP-160,Q4,freedom,zh,hanzi,baseline,B,0.429658,0.785171,en,601
SUP-160|en|latin#320#siteA#k0,SUP-160|en|latin#320#siteA,0,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,A,0.182748,0.908626,en,734
SUP-160|en|latin#320#siteA#k1,SUP-160|en|latin#320#siteA,1,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,A,0.175812,0.912094,en,707
SUP-160|en|latin#320#siteA#k2,SUP-160|en|latin#320#siteA,2,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,A,0.175143,0.912429,en,702
SUP-160|en|latin#320#siteA#k3,SUP-160|en|latin#320#siteA,3,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,A,0.174093,0.912953,en,696
SUP-160|en|latin#320#siteA#k4,SUP-160|en|latin#320#siteA,4,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,A,0.17855,0.910725,en,693
SUP-160|en|latin#320#siteB#k0,SUP-160|en|latin#320#siteB,0,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,B,0.39537,0.802315,en,705
SUP-160|en|latin#320#siteB#k1,SUP-160|en|latin#320#siteB,1,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,B,0.385806,0.807098,en,668
SUP-160|en|latin#320#siteB#k2,SUP-160|en|latin#320#siteB,2,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,B,0.386558,0.806722,en,684
SUP-160|en|latin#320#siteB#k3,SUP-160|en|latin#320#siteB,3,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,B,0.415024,0.792488,en,703
SUP-160|en|latin#320#siteB#k4,SUP-160|en|latin#320#siteB,4,SUP-160|en|latin#320,SUP-160,Q4,freedom,en,latin,baseline,B,0.393299,0.803351,en,690
SUP-161|zh|hanzi#321#siteA#k0,SUP-161|zh|hanzi#321#siteA,0,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,A,0.177351,0.911325,en,658
SUP-161|zh|hanzi#321#siteA#k1,SUP-161|zh|hanzi#321#siteA,1,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,A,0.169597,0.915201,en,614
SUP-161|zh|hanzi#321#siteA#k2,SUP-161|zh|hanzi#321#siteA,2,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,A,0.167809,0.916095,en,668
SUP-161|zh|hanzi#321#siteA#k3,SUP-161|zh|hanzi#321#siteA,3,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,A,0.167517,0.916242,en,650
SUP-161|zh|hanzi#321#siteA#k4,SUP-161|zh|hanzi#321#siteA,4,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,A,0.164784,0.917608,en,659
SUP-161|zh|hanzi#321#siteB#k0,SUP-161|zh|hanzi#321#siteB,0,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.327097,0.836452,mixed,546
SUP-161|zh|hanzi#321#siteB#k1,SUP-161|zh|hanzi#321#siteB,1,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.327746,0.836127,mixed,513
SUP-161|zh|hanzi#321#siteB#k2,SUP-161|zh|hanzi#321#siteB,2,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.34145,0.829275,mixed,548
SUP-161|zh|hanzi#321#siteB#k3,SUP-161|zh|hanzi#321#siteB,3,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.318584,0.840708,mixed,553
SUP-161|zh|hanzi#321#siteB#k4,SUP-161|zh|hanzi#321#siteB,4,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.312935,0.843533,mixed,483
SUP-161|en|latin#322#siteA#k0,SUP-161|en|latin#322#siteA,0,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.180917,0.909541,en,780
SUP-161|en|latin#322#siteA#k1,SUP-161|en|latin#322#siteA,1,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.190581,0.90471,en,735
SUP-161|en|latin#322#siteA#k2,SUP-161|en|latin#322#siteA,2,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.178671,0.910665,en,785
SUP-161|en|latin#322#siteA#k3,SUP-161|en|latin#322#siteA,3,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.176026,0.911987,en,775
SUP-161|en|latin#322#siteA#k4,SUP-161|en|latin#322#siteA,4,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.176996,0.911502,en,782
SUP-161|en|latin#322#siteB#k0,SUP-161|en|latin#322#siteB,0,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.30365,0.848175,en,710
SUP-161|en|latin#322#siteB#k1,SUP-161|en|latin#322#siteB,1,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.319571,0.840215,en,693
SUP-161|en|latin#322#siteB#k2,SUP-161|en|latin#322#siteB,2,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.316533,0.841734,en,708
SUP-161|en|latin#322#siteB#k3,SUP-161|en|latin#322#siteB,3,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.300879,0.84956,en,718
SUP-161|en|latin#322#siteB#k4,SUP-161|en|latin#322#siteB,4,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.316477,0.841762,en,678
SUP-162|zh|hanzi#323#siteA#k0,SUP-162|zh|hanzi#323#siteA,0,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.314316,0.842842,en,621
SUP-162|zh|hanzi#323#siteA#k1,SUP-162|zh|hanzi#323#siteA,1,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.352341,0.823829,en,652
SUP-162|zh|hanzi#323#siteA#k2,SUP-162|zh|hanzi#323#siteA,2,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.332428,0.833786,en,660
