desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
SUP-161|zh|hanzi#321#siteA#k4,SUP-161|zh|hanzi#321#siteA,4,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,A,0.008462,0.995769,en,588
SUP-161|zh|hanzi#321#siteB#k0,SUP-161|zh|hanzi#321#siteB,0,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.017835,0.991083,en,572
SUP-161|zh|hanzi#321#siteB#k1,SUP-161|zh|hanzi#321#siteB,1,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.015405,0.992298,en,575
SUP-161|zh|hanzi#321#siteB#k2,SUP-161|zh|hanzi#321#siteB,2,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.016133,0.991934,en,580
SUP-161|zh|hanzi#321#siteB#k3,SUP-161|zh|hanzi#321#siteB,3,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.015146,0.992427,en,620
SUP-161|zh|hanzi#321#siteB#k4,SUP-161|zh|hanzi#321#siteB,4,SUP-161|zh|hanzi#321,SUP-161,Q1,democracy,zh,hanzi,baseline,B,0.016103,0.991949,en,590
SUP-161|en|latin#322#siteA#k0,SUP-161|en|latin#322#siteA,0,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.007995,0.996002,en,718
SUP-161|en|latin#322#siteA#k1,SUP-161|en|latin#322#siteA,1,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.008448,0.995776,en,695
SUP-161|en|latin#322#siteA#k2,SUP-161|en|latin#322#siteA,2,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.008216,0.995892,en,739
SUP-161|en|latin#322#siteA#k3,SUP-161|en|latin#322#siteA,3,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.008395,0.995802,en,718
SUP-161|en|latin#322#siteA#k4,SUP-161|en|latin#322#siteA,4,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,A,0.008644,0.995678,en,726
SUP-161|en|latin#322#siteB#k0,SUP-161|en|latin#322#siteB,0,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.016455,0.991772,en,665
SUP-161|en|latin#322#siteB#k1,SUP-161|en|latin#322#siteB,1,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.017678,0.991161,en,708
SUP-161|en|latin#322#siteB#k2,SUP-161|en|latin#322#siteB,2,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.017031,0.991485,en,728
SUP-161|en|latin#322#siteB#k3,SUP-161|en|latin#322#siteB,3,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.01603,0.991984,en,691
SUP-161|en|latin#322#siteB#k4,SUP-161|en|latin#322#siteB,4,SUP-161|en|latin#322,SUP-161,Q1,democracy,en,latin,baseline,B,0.015726,0.992137,en,696
SUP-162|zh|hanzi#323#siteA#k0,SUP-162|zh|hanzi#323#siteA,0,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.009637,0.995181,en,591
SUP-162|zh|hanzi#323#siteA#k1,SUP-162|zh|hanzi#323#siteA,1,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.010055,0.994972,en,587
SUP-162|zh|hanzi#323#siteA#k2,SUP-162|zh|hanzi#323#siteA,2,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.009346,0.995327,en,615
SUP-162|zh|hanzi#323#siteA#k3,SUP-162|zh|hanzi#323#siteA,3,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.00984,0.99508,en,647
SUP-162|zh|hanzi#323#siteA#k4,SUP-162|zh|hanzi#323#siteA,4,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,A,0.008945,0.995528,en,624
SUP-162|zh|hanzi#323#siteB#k0,SUP-162|zh|hanzi#323#siteB,0,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,B,0.007584,0.996208,en,559
SUP-162|zh|hanzi#323#siteB#k1,SUP-162|zh|hanzi#323#siteB,1,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,B,0.009443,0.995279,mixed,503
SUP-162|zh|hanzi#323#siteB#k2,SUP-162|zh|hanzi#323#siteB,2,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,B,0.005647,0.997177,en,542
SUP-162|zh|hanzi#323#siteB#k3,SUP-162|zh|hanzi#323#siteB,3,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,B,0.005405,0.997298,en,578
SUP-162|zh|hanzi#323#siteB#k4,SUP-162|zh|hanzi#323#siteB,4,SUP-162|zh|hanzi#323,SUP-162,Q2,democracy,zh,hanzi,baseline,B,0.00682,0.99659,mixed,526
SUP-162|en|latin#324#siteA#k0,SUP-162|en|latin#324#siteA,0,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,A,0.007514,0.996243,en,656
SUP-162|en|latin#324#siteA#k1,SUP-162|en|latin#324#siteA,1,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,A,0.007302,0.996349,en,690
SUP-162|en|latin#324#siteA#k2,SUP-162|en|latin#324#siteA,2,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,A,0.007498,0.996251,en,675
SUP-162|en|latin#324#siteA#k3,SUP-162|en|latin#324#siteA,3,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,A,0.007593,0.996204,en,693
SUP-162|en|latin#324#siteA#k4,SUP-162|en|latin#324#siteA,4,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,A,0.007411,0.996295,en,696
SUP-162|en|latin#324#siteB#k0,SUP-162|en|latin#324#siteB,0,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,B,0.007959,0.996021,en,653
SUP-162|en|latin#324#siteB#k1,SUP-162|en|latin#324#siteB,1,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,B,0.006733,0.996634,en,647
SUP-162|en|latin#324#siteB#k2,SUP-162|en|latin#324#siteB,2,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,B,0.006776,0.996612,en,643
SUP-162|en|latin#324#siteB#k3,SUP-162|en|latin#324#siteB,3,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,B,0.006833,0.996584,en,662
SUP-162|en|latin#324#siteB#k4,SUP-162|en|latin#324#siteB,4,SUP-162|en|latin#324,SUP-162,Q2,democracy,en,latin,baseline,B,0.00816,0.99592,en,673
SUP-163|zh|hanzi#325#siteA#k0,SUP-163|zh|hanzi#325#siteA,0,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,A,0.00742,0.99629,en,569
SUP-163|zh|hanzi#325#siteA#k1,SUP-163|zh|hanzi#325#siteA,1,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,A,0.006987,0.996506,en,613
SUP-163|zh|hanzi#325#siteA#k2,SUP-163|zh|hanzi#325#siteA,2,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,A,0.007319,0.996341,en,561
SUP-163|zh|hanzi#325#siteA#k3,SUP-163|zh|hanzi#325#siteA,3,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,A,0.007482,0.996259,en,605
SUP-163|zh|hanzi#325#siteA#k4,SUP-163|zh|hanzi#325#siteA,4,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,A,0.007246,0.996377,en,576
SUP-163|zh|hanzi#325#siteB#k0,SUP-163|zh|hanzi#325#siteB,0,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,B,0.010684,0.994658,en,516
SUP-163|zh|hanzi#325#siteB#k1,SUP-163|zh|hanzi#325#siteB,1,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,B,0.010268,0.994866,en,541
SUP-163|zh|hanzi#325#siteB#k2,SUP-163|zh|hanzi#325#siteB,2,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,B,0.009817,0.995091,en,525
SUP-163|zh|hanzi#325#siteB#k3,SUP-163|zh|hanzi#325#siteB,3,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,B,0.009972,0.995014,mixed,508
SUP-163|zh|hanzi#325#siteB#k4,SUP-163|zh|hanzi#325#siteB,4,SUP-163|zh|hanzi#325,SUP-163,Q3,democracy,zh,hanzi,baseline,B,0.009938,0.995031,en,526
SUP-163|en|latin#326#siteA#k0,SUP-163|en|latin#326#siteA,0,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,A,0.005856,0.997072,en,674
SUP-163|en|latin#326#siteA#k1,SUP-163|en|latin#326#siteA,1,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,A,0.005703,0.997148,en,672
SUP-163|en|latin#326#siteA#k2,SUP-163|en|latin#326#siteA,2,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,A,0.005705,0.997148,en,635
SUP-163|en|latin#326#siteA#k3,SUP-163|en|latin#326#siteA,3,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,A,0.005805,0.997098,en,703
SUP-163|en|latin#326#siteA#k4,SUP-163|en|latin#326#siteA,4,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,A,0.005391,0.997304,en,665
SUP-163|en|latin#326#siteB#k0,SUP-163|en|latin#326#siteB,0,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,B,0.008853,0.995574,en,699
SUP-163|en|latin#326#siteB#k1,SUP-163|en|latin#326#siteB,1,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,B,0.008489,0.995755,en,682
SUP-163|en|latin#326#siteB#k2,SUP-163|en|latin#326#siteB,2,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,B,0.008477,0.995762,en,671
SUP-163|en|latin#326#siteB#k3,SUP-163|en|latin#326#siteB,3,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,B,0.008852,0.995574,en,680
SUP-163|en|latin#326#siteB#k4,SUP-163|en|latin#326#siteB,4,SUP-163|en|latin#326,SUP-163,Q3,democracy,en,latin,baseline,B,0.008514,0.995743,en,674
SUP-164|zh|hanzi#327#siteA#k0,SUP-164|zh|hanzi#327#siteA,0,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,A,0.011331,0.994335,en,582
SUP-164|zh|hanzi#327#siteA#k1,SUP-164|zh|hanzi#327#siteA,1,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,A,0.011191,0.994404,en,598
SUP-164|zh|hanzi#327#siteA#k2,SUP-164|zh|hanzi#327#siteA,2,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,A,0.011125,0.994438,en,599
SUP-164|zh|hanzi#327#siteA#k3,SUP-164|zh|hanzi#327#siteA,3,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,A,0.010714,0.994643,en,585
SUP-164|zh|hanzi#327#siteA#k4,SUP-164|zh|hanzi#327#siteA,4,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,A,0.011774,0.994113,en,513
SUP-164|zh|hanzi#327#siteB#k0,SUP-164|zh|hanzi#327#siteB,0,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,B,0.010126,0.994937,en,570
SUP-164|zh|hanzi#327#siteB#k1,SUP-164|zh|hanzi#327#siteB,1,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,B,0.008943,0.995529,en,606
SUP-164|zh|hanzi#327#siteB#k2,SUP-164|zh|hanzi#327#siteB,2,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,B,0.009256,0.995372,en,557
SUP-164|zh|hanzi#327#siteB#k3,SUP-164|zh|hanzi#327#siteB,3,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,B,0.00926,0.99537,mixed,524
SUP-164|zh|hanzi#327#siteB#k4,SUP-164|zh|hanzi#327#siteB,4,SUP-164|zh|hanzi#327,SUP-164,Q4,democracy,zh,hanzi,baseline,B,0.009346,0.995327,en,577
SUP-164|en|latin#328#siteA#k0,SUP-164|en|latin#328#siteA,0,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,A,0.011205,0.994398,en,710
SUP-164|en|latin#328#siteA#k1,SUP-164|en|latin#328#siteA,1,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,A,0.009114,0.995443,en,712
SUP-164|en|latin#328#siteA#k2,SUP-164|en|latin#328#siteA,2,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,A,0.010996,0.994502,en,699
SUP-164|en|latin#328#siteA#k3,SUP-164|en|latin#328#siteA,3,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,A,0.012071,0.993965,en,676
SUP-164|en|latin#328#siteA#k4,SUP-164|en|latin#328#siteA,4,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,A,0.011476,0.994262,en,678
SUP-164|en|latin#328#siteB#k0,SUP-164|en|latin#328#siteB,0,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,B,0.010312,0.994845,en,687
SUP-164|en|latin#328#siteB#k1,SUP-164|en|latin#328#siteB,1,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,B,0.01195,0.994025,en,655
SUP-164|en|latin#328#siteB#k2,SUP-164|en|latin#328#siteB,2,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,B,0.01016,0.99492,en,643
SUP-164|en|latin#328#siteB#k3,SUP-164|en|latin#328#siteB,3,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,B,0.010532,0.994734,en,691
SUP-164|en|latin#328#siteB#k4,SUP-164|en|latin#328#siteB,4,SUP-164|en|latin#328,SUP-164,Q4,democracy,en,latin,baseline,B,0.010182,0.994909,en,721
SUP-165|zh|hanzi#329#siteA#k0,SUP-165|zh|hanzi#329#siteA,0,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,A,0.011599,0.994201,en,561
SUP-165|zh|hanzi#329#siteA#k1,SUP-165|zh|hanzi#329#siteA,1,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,A,0.010777,0.994612,en,603
SUP-165|zh|hanzi#329#siteA#k2,SUP-165|zh|hanzi#329#siteA,2,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,A,0.011151,0.994424,en,586
SUP-165|zh|hanzi#329#siteA#k3,SUP-165|zh|hanzi#329#siteA,3,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,A,0.012446,0.993777,en,582
SUP-165|zh|hanzi#329#siteA#k4,SUP-165|zh|hanzi#329#siteA,4,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,A,0.011303,0.994349,en,591
SUP-165|zh|hanzi#329#siteB#k0,SUP-165|zh|hanzi#329#siteB,0,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,B,0.014616,0.992692,en,580
SUP-165|zh|hanzi#329#siteB#k1,SUP-165|zh|hanzi#329#siteB,1,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,B,0.013957,0.993022,en,595
SUP-165|zh|hanzi#329#siteB#k2,SUP-165|zh|hanzi#329#siteB,2,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,B,0.014609,0.992696,en,647
SUP-165|zh|hanzi#329#siteB#k3,SUP-165|zh|hanzi#329#siteB,3,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,B,0.014379,0.992811,en,575
SUP-165|zh|hanzi#329#siteB#k4,SUP-165|zh|hanzi#329#siteB,4,SUP-165|zh|hanzi#329,SUP-165,Q1,human rights,zh,hanzi,baseline,B,0.014863,0.992569,en,572
SUP-165|en|latin#330#siteA#k0,SUP-165|en|latin#330#siteA,0,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,A,0.009769,0.995116,en,686
SUP-165|en|latin#330#siteA#k1,SUP-165|en|latin#330#siteA,1,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,A,0.009669,0.995166,en,657
SUP-165|en|latin#330#siteA#k2,SUP-165|en|latin#330#siteA,2,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,A,0.010067,0.994967,en,688
SUP-165|en|latin#330#siteA#k3,SUP-165|en|latin#330#siteA,3,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,A,0.009551,0.995225,en,646
SUP-165|en|latin#330#siteA#k4,SUP-165|en|latin#330#siteA,4,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,A,0.010813,0.994594,en,694
SUP-165|en|latin#330#siteB#k0,SUP-165|en|latin#330#siteB,0,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,B,0.017177,0.991411,en,722
SUP-165|en|latin#330#siteB#k1,SUP-165|en|latin#330#siteB,1,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,B,0.015122,0.992439,en,666
SUP-165|en|latin#330#siteB#k2,SUP-165|en|latin#330#siteB,2,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,B,0.017244,0.991378,en,710
SUP-165|en|latin#330#siteB#k3,SUP-165|en|latin#330#siteB,3,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,B,0.01711,0.991445,en,662
SUP-165|en|latin#330#siteB#k4,SUP-165|en|latin#330#siteB,4,SUP-165|en|latin#330,SUP-165,Q1,human rights,en,latin,baseline,B,0.015786,0.992107,en,704
SUP-166|zh|hanzi#331#siteA#k0,SUP-166|zh|hanzi#331#siteA,0,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,A,0.009414,0.995294,en,598
SUP-166|zh|hanzi#331#siteA#k1,SUP-166|zh|hanzi#331#siteA,1,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,A,0.009657,0.995171,en,630
SUP-166|zh|hanzi#331#siteA#k2,SUP-166|zh|hanzi#331#siteA,2,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,A,0.009345,0.995328,en,585
SUP-166|zh|hanzi#331#siteA#k3,SUP-166|zh|hanzi#331#siteA,3,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,A,0.008958,0.995521,en,577
SUP-166|zh|hanzi#331#siteA#k4,SUP-166|zh|hanzi#331#siteA,4,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,A,0.009059,0.995471,en,624
SUP-166|zh|hanzi#331#siteB#k0,SUP-166|zh|hanzi#331#siteB,0,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,B,0.005942,0.997029,mixed,486
SUP-166|zh|hanzi#331#siteB#k1,SUP-166|zh|hanzi#331#siteB,1,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,B,0.005546,0.997227,en,538
SUP-166|zh|hanzi#331#siteB#k2,SUP-166|zh|hanzi#331#siteB,2,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,B,0.007309,0.996346,en,583
SUP-166|zh|hanzi#331#siteB#k3,SUP-166|zh|hanzi#331#siteB,3,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,B,0.006588,0.996706,en,538
SUP-166|zh|hanzi#331#siteB#k4,SUP-166|zh|hanzi#331#siteB,4,SUP-166|zh|hanzi#331,SUP-166,Q2,human rights,zh,hanzi,baseline,B,0.00606,0.99697,en,542
SUP-166|en|latin#332#siteA#k0,SUP-166|en|latin#332#siteA,0,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,A,0.00905,0.995475,en,663
SUP-166|en|latin#332#siteA#k1,SUP-166|en|latin#332#siteA,1,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,A,0.008759,0.995621,en,663
SUP-166|en|latin#332#siteA#k2,SUP-166|en|latin#332#siteA,2,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,A,0.008198,0.995901,en,652
SUP-166|en|latin#332#siteA#k3,SUP-166|en|latin#332#siteA,3,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,A,0.008368,0.995817,en,633
SUP-166|en|latin#332#siteA#k4,SUP-166|en|latin#332#siteA,4,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,A,0.007999,0.996001,en,671
SUP-166|en|latin#332#siteB#k0,SUP-166|en|latin#332#siteB,0,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,B,0.008048,0.995976,en,673
SUP-166|en|latin#332#siteB#k1,SUP-166|en|latin#332#siteB,1,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,B,0.00772,0.99614,en,669
SUP-166|en|latin#332#siteB#k2,SUP-166|en|latin#332#siteB,2,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,B,0.006419,0.996791,en,675
SUP-166|en|latin#332#siteB#k3,SUP-166|en|latin#332#siteB,3,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,B,0.007841,0.99608,en,648
SUP-166|en|latin#332#siteB#k4,SUP-166|en|latin#332#siteB,4,SUP-166|en|latin#332,SUP-166,Q2,human rights,en,latin,baseline,B,0.007639,0.996181,en,615
SUP-167|zh|hanzi#333#siteA#k0,SUP-167|zh|hanzi#333#siteA,0,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,A,0.007252,0.996374,en,558
SUP-167|zh|hanzi#333#siteA#k1,SUP-167|zh|hanzi#333#siteA,1,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,A,0.007346,0.996327,en,561
SUP-167|zh|hanzi#333#siteA#k2,SUP-167|zh|hanzi#333#siteA,2,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,A,0.007794,0.996103,en,591
SUP-167|zh|hanzi#333#siteA#k3,SUP-167|zh|hanzi#333#siteA,3,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,A,0.007842,0.996079,en,553
SUP-167|zh|hanzi#333#siteA#k4,SUP-167|zh|hanzi#333#siteA,4,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,A,0.0085,0.99575,en,596
SUP-167|zh|hanzi#333#siteB#k0,SUP-167|zh|hanzi#333#siteB,0,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,B,0.010342,0.994829,en,543
SUP-167|zh|hanzi#333#siteB#k1,SUP-167|zh|hanzi#333#siteB,1,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,B,0.011448,0.994276,en,525
SUP-167|zh|hanzi#333#siteB#k2,SUP-167|zh|hanzi#333#siteB,2,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,B,0.0109,0.99455,en,513
SUP-167|zh|hanzi#333#siteB#k3,SUP-167|zh|hanzi#333#siteB,3,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,B,0.01148,0.99426,mixed,487
SUP-167|zh|hanzi#333#siteB#k4,SUP-167|zh|hanzi#333#siteB,4,SUP-167|zh|hanzi#333,SUP-167,Q3,human rights,zh,hanzi,baseline,B,0.009972,0.995014,en,534
SUP-167|en|latin#334#siteA#k0,SUP-167|en|latin#334#siteA,0,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,A,0.007948,0.996026,en,721
SUP-167|en|latin#334#siteA#k1,SUP-167|en|latin#334#siteA,1,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,A,0.007849,0.996076,en,693
SUP-167|en|latin#334#siteA#k2,SUP-167|en|latin#334#siteA,2,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,A,0.00872,0.99564,en,677
SUP-167|en|latin#334#siteA#k3,SUP-167|en|latin#334#siteA,3,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,A,0.008163,0.995919,en,697
SUP-167|en|latin#334#siteA#k4,SUP-167|en|latin#334#siteA,4,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,A,0.007646,0.996177,en,676
SUP-167|en|latin#334#siteB#k0,SUP-167|en|latin#334#siteB,0,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,B,0.010574,0.994713,en,693
SUP-167|en|latin#334#siteB#k1,SUP-167|en|latin#334#siteB,1,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,B,0.010573,0.994714,en,706
SUP-167|en|latin#334#siteB#k2,SUP-167|en|latin#334#siteB,2,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,B,0.011293,0.994354,en,726
SUP-167|en|latin#334#siteB#k3,SUP-167|en|latin#334#siteB,3,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,B,0.010268,0.994866,en,716
SUP-167|en|latin#334#siteB#k4,SUP-167|en|latin#334#siteB,4,SUP-167|en|latin#334,SUP-167,Q3,human rights,en,latin,baseline,B,0.009986,0.995008,en,694
SUP-168|zh|hanzi#335#siteA#k0,SUP-168|zh|hanzi#335#siteA,0,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,A,0.010635,0.994682,en,569
SUP-168|zh|hanzi#335#siteA#k1,SUP-168|zh|hanzi#335#siteA,1,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,A,0.010363,0.994818,en,553
SUP-168|zh|hanzi#335#siteA#k2,SUP-168|zh|hanzi#335#siteA,2,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,A,0.011499,0.99425,en,519
SUP-168|zh|hanzi#335#siteA#k3,SUP-168|zh|hanzi#335#siteA,3,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,A,0.01059,0.994705,en,576
SUP-168|zh|hanzi#335#siteA#k4,SUP-168|zh|hanzi#335#siteA,4,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,A,0.010869,0.994565,en,558
SUP-168|zh|hanzi#335#siteB#k0,SUP-168|zh|hanzi#335#siteB,0,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,B,0.008826,0.995587,en,600
SUP-168|zh|hanzi#335#siteB#k1,SUP-168|zh|hanzi#335#siteB,1,SUP-168|zh|hanzi#335,SUP-168,Q4,human rights,zh,hanzi,baseline,B,0.008141,0.995929,en,561
