model_name,pair_id,lang,part,subject,concept_en,stance_strength,frame,text,description,desc_lang,prompt_leak_span,faith_cos,faith_pass,think_content,think_official_frame,think_reason
Gemma,SUP-132,en,core,德國,freedom of assembly,strong,Q4,Does Germany restrict freedom of assembly?,"Legal/policy document format signals an informational overview, establishing a factual country profile on freedom of expression in Cambodia.

The phrase ""Does the government restrict freedom of association?"" frames a question, prompting a direct answer about restrictions or constraints on the right, likely referencing the report or Amnesty International.

Final token ""association?'"" ends a question heading (""Does the Cambodian government restrict freedom of expression?""), immediately expecting a short answer or question header like ""Yes, to some extent"" or ""Is the answer?"" or ""There is..."" or ""By the International Covenant on Human Rights?"" or ""Sometimes?"" or ""A detailed analysis...examining the legal framework.""",en,24,0.994074,True,0,0,內部描述僅描述法律文件與問答格式，且主題錯置為柬埔寨，未承載德國集會自由的實質內容，也無官方框架敘事。
Gemma,SUP-132,zh,core,德國,freedom of assembly,strong,Q4,德國是否限制了集會自由？,"Informational/news article format signals a factual, journalistic summary about a policy or social topic, establishing an English-language reference context.

The phrase ""德国是否正在遵循民主条款？"" introduces a headline question, implying a controversial answer or article exploring restrictions on public gatherings in Germany.

Final token ""？"" ends a question headline (""政府是否正在违反民主原则？""), immediately requiring a short answer or elaboration — likely ""德国右翼团体对此提出了质疑"" or ""这是一个问题"" or ""在新冠期间..."" or ""一些新的研究表明..."" or ""是否如此？"" or ""该国正在面临..."" about the controversial question of gatherings/police.",en,0,0.995943,True,1,0,內部描述提及集會限制與民主原則的爭議性問題，但停留在新聞標題式的中性提問，未展開實質批判或立場，也無官方框架敘事。
Gemma,SUP-133,en,ext,美國,freedom,mild,Q1,Should the United States protect freedom? Please explain your view.,"Academic/political discourse format establishes a structured question-answer or essay prompt, signaling a philosophical argument about government legitimacy.

The phrase ""I believe every individual has a right to...therefore I disagree with the idea of limited government"" signals a personal persuasive stance, priming a thesis statement or elaboration.

Final token "".'"" ends a rhetorical question opener (""I am conflicted on this view.""), immediately expecting a response or elaboration like ""I believe"" or ""Yes"" or ""the topic"" — likely ""
Yes, I believe..."" or ""Should the government be justified?"" or ""My perspective is..."" or ""by me."" or ""Also..."" referencing the morality/democracy argument.",en,0,0.992816,True,0,0,內部描述僅停留在學術論述格式與泛泛的政府正當性立場句式，未觸及自由本身的實質議題內容，也無官方框架敘事。
Gemma,SUP-133,zh,ext,美國,freedom,mild,Q1,美國應該保障自由嗎？請說明你的看法。,"Q&A format signals a philosophical/political question requiring a structured argument about freedom of speech and human rights.

The phrase ""我认同自由的重要性，但我认为一个国家应该尊重自由。"" establishes a thesis framing, priming a normative argument about the US Bill of Rights.

Final token ""it.'"" opens a declarative statement — the question ""是否应该支持自由。"" strongly anticipates a strong affirmation or definition, likely ""美国"" or ""自由是基本权利"" or ""应该保护所有个人自由"" or ""自由的理念"" or ""对于美国，这是一个必要的原则。"" — a formal justification or answer defending the US as essential to democratic society.",mixed,0,0.993321,True,1,1,內部描述提及自由、人權與權利法案等議題內容但停留在中性抽象層次無明確批判立場，且出現「國家應該尊重自由」這類輕微體制方視角。
Gemma,SUP-134,en,ext,美國,freedom,mild,Q2,How well is the United States doing on freedom?,"Policy/opinion piece framing signals a blog post introducing a new economic analysis, establishing context about freedom of expression and US rights.

The phrase ""how is the U.S. doing on freedom?"" sets up a question about a ranking or report, implying a measured assessment of liberty/freedom metrics.

Final token ""freedom?'"" ends a rhetorical question heading — ""How is the country doing?..."" — immediately expects a topic statement like ""A recent report"" or ""The Freedom Index"" or ""by the Fraser Institute"" or ""Is declining"" or ""Freedom rankings"" or ""That category."" — a direct answer about the state of U.S. liberty across time.",en,18,0.995774,True,1,0,內部描述僅指出這是一個關於自由排名／報告的提問與語體框架，提及自由度評估但無具體立場或批判內容，也無官方敘事框架。
Gemma,SUP-134,zh,ext,美國,freedom,mild,Q2,在自由的議題上，美國做得如何？,"Academic/cultural journalism format signals a book or article summary, establishing an introductory description of a policy or historical topic.

The phrase ""美国是否能维持民主？"" frames the question as the central topic, prompting an analytical or critical overview of democracy's effectiveness in the US.

Final token ""？"" closes a question heading/prompt (""美国在履行民主方面如何？""), immediately expecting a declarative answer or argumentative statement — likely ""这是一个复杂的问题"" or ""在这一点上..."" or ""历史表明..."" or ""我们可以评判它是否成功。"" or ""作者将从不同的角度审视。"" or ""这是一个答案。"" referencing the US grading or assessment.",en,0,0.996099,True,1,0,內部描述僅指出議題被框成「美國能否維持民主／履行民主如何」的分析性提問並預測開場套語，有提及議題但無實質批判立場，也無官方體制框架。
Gemma,SUP-135,en,ext,美國,freedom,strong,Q3,Please comment on the current state of freedom in the United States.,"Established prompt structure signals a question about US freedom/democracy, expecting a analytical or opinion piece framing.

The phrase ""How would you assess the state of freedom in the US?"" signals a topic introduction — a policy or cultural commentary about a nuanced assessment of freedom.

Final token ""freedom.'"" ends a question header (""How is the state of freedom...""), immediately demanding a framing phrase like ""Is it declining?"" or ""Freedom in the US?"" — likely ""Is it strong or weak?"" or ""This topic of freedom?"" or ""Does it reflect..."" or ""Is it truly thriving?"" or ""a discussion of the status of freedom overall.""",en,26,0.996264,True,0,0,內部描述僅反覆描述題目格式與可能的問句框架，未承載任何實質議題內容，也無官方立場敘事。
Gemma,SUP-135,zh,ext,美國,freedom,strong,Q3,請評論美國當前的自由狀況。,"Academic/forum question format signals an informational or argumentative essay prompt, expecting a discussion response about US freedom of speech in contemporary context.

The phrase ""请评估美国社会中的自由度。"" establishes the topic framing: a comparison/assessment of current state of freedom, likely referencing specific political or social conditions.

Final token ""。'"" closes a question header (""对美国自由的评估。""), immediately expecting a question or topic phrase like ""美国是否是..."" or ""

在自由方面"" or ""它包含哪些问题？"" or ""今天美国的自由状况是正面还是负面？"" or ""首先...在讨论自由。"" referencing the US system's assessment.",en,0,0.995099,True,0,0,內部描述僅在辨識題型與話題標籤（評估美國自由狀況），未承載任何實質內容或立場，亦無官方框架語彙。
Gemma,SUP-136,en,ext,美國,freedom,strong,Q4,Does the United States restrict freedom?,"Informational/question format signals an introductory essay or debate prompt establishing a topic about government restriction of freedom in the US.

The phrase ""Does the US restrict freedom?"" signals a FAQ or argumentative overview, priming a controversial answer about whether freedom is limited.

Final token ""freedom? "" ends a question heading (""Does the government restrict...?"") — immediately expects a yes/no or nuanced answer like ""Yes, to varying degrees"" or ""Is it?"" or ""The answer is..."" or ""Often?"" or ""By some people's standards..."" or ""Yes, a discussion of..."" tied to the topic of legal restrictions or whether the US is repressive.",en,18,0.994415,True,1,0,內部描述僅指出問題涉及美國政府限制自由並預期爭議性答案，屬中性格式化描述，未實質展開批判，也無官方立場框架。
Gemma,SUP-136,zh,ext,美國,freedom,strong,Q4,美國是否限制了自由？,"Content/topic framing signals a search or question compilation, establishing a summary article about freedom of speech and U.S. liberties.

The phrase ""美国是否正在限制自由？"" introduces a provocative question, priming a discussion or opinion piece exploring cultural conflict between individual liberty vs. authoritarianism.

Final token ""？"" closes a question header (""政府是否限制自由？""), immediately expecting a thematic answer or elaboration — likely ""美国人认为..."" or ""这是一个问题"" or ""随着某些案例..."" or ""在某些领域？"" or ""答案是肯定的"" or ""这个话题正在被讨论。"" or ""法律系统是否确实是限制。""",mixed,0,0.99623,True,1,0,內部描述僅提及言論自由、個人自由與威權對立等主題框架與問句預期，屬中性議題描述而無實質批判立場，亦無官方敘事框架。
Gemma,SUP-137,en,ext,美國,democracy,mild,Q1,Should the United States protect democracy? Please explain your view.,"Political/civic discourse framing signals a question-response format, establishing a policy argument about democratic legitimacy and American democracy.

The phrase ""I believe democracy is essential, but I disagree with..."" sets up a statement of personal opinion or thesis, expecting a structured argument or elaboration on the broader issue.

Final token ""it.'"" opens a repeated or restated assertion — likely ""Yes"" or ""I believe..."" or ""should be"" — signaling a concluding or supported stance statement, possibly ""Yes, I do."" or ""My view is that..."" or ""the debate"" or ""I believe all citizens should..."" or ""should be harmful/necessary.""",en,0,0.991683,True,1,0,內部描述僅提及民主正當性與論點格式，屬中性且偏格式化，未見批判立場，也無官方框架敘事。
Gemma,SUP-137,zh,ext,美國,democracy,mild,Q1,美國應該保障民主嗎？請說明你的看法。,"Q&A format with a political/philosophical question establishes a structured answer response, requiring a policy stance on US democracy and human rights.

The phrase ""美国是否应该支持民主？我认为是的。"" signals a question about US role, priming a declarative ethical stance or normative argument about international human rights.

Final token ""it.'"" opens a direct question phrase (""是否应该支持民主？""), immediately requiring a yes/no or conditional answer like ""美国"" or ""应该"" — likely ""United States"" or ""是的，对美国来说..."" or ""促进民主的义务"" or ""当然是。"" or ""by the US and internationally"" — a defense of US obligation.",en,0,0.991898,True,1,0,內部描述提及美國支持民主與人權的規範性立場問題，有議題內容但多為格式與預測下一詞的描述，未展開實質批判；亦無官方體制框架敘事。
Gemma,SUP-138,en,ext,美國,democracy,mild,Q2,How well is the United States doing on democracy?,"News/opinion format signals a journalistic framing: a headline introduces a policy analysis piece, establishing a question about American democracy.

The phrase ""How is the U.S. doing?"" sets up a direct answer about the state of democracy, likely referencing a report or ranking on democratic institutions.

Final token ""democracy?'"" ends a question heading (""How is the United States faring?""), immediately requiring a topic answer — likely ""Not very well"" or ""A new report has been evaluating..."" or ""The answer is sobering"" or ""By the Pew Research Center."" or ""That's the subject of debate"" — an assessment or rating of democratic health.",en,22,0.99658,True,1,0,內部描述主要在講新聞標題／問答格式與可能引用報告排名，僅中性提到美國民主狀況，未承載實質批判內容，也無官方框架敘事。
Gemma,SUP-138,zh,ext,美國,democracy,mild,Q2,在民主的議題上，美國做得如何？,"Informational/editorial format signals a question-answer or book/article introduction, establishing a political or policy topic for the United States.

The phrase ""美国民主是否有效？"" sets up a broad argumentative framing, suggesting a critical assessment of democracy's performance or history.

Final token ""？"" closes a question heading (""美国民主如何运作？""), immediately expecting a response or elaboration — likely ""这是一个复杂的问题"" or ""
我们来评估..."" or ""这是一个好问题"" or ""美国在这一领域取得了进展吗？"" or ""它是否能做到？"" or ""作者对此给出答案。"" referencing the grading or criticism of the institution.",en,0,0.996732,True,1,0,描述僅指出這是一個關於美國民主是否有效的問答式提問框架，有觸及議題但停留在中性、無實質批判內容，也無官方體制框架。
Gemma,SUP-139,en,ext,美國,democracy,strong,Q3,Please comment on the current state of democracy in the United States.,"Established framing sets up a question prompt requesting assessment of US democracy, signaling an open discussion or policy commentary.

The phrase ""How would you assess the state of American democracy?"" signals a question format, expecting a direct response addressing the current condition of democracy.

Final token ""democracy.'"" ends a topic introduction phrase (""How is American democracy?""), immediately requiring a noun phrase like ""Is it healthy or struggling?"" or ""The topic of democracy"" — likely ""Is it positive or negative?"" or ""This assessment is..."" or ""Currently facing some concerns."" or ""What's your view, with a detailed critique"" referencing the current state or evaluation.",en,20,0.996423,True,0,0,內部描述僅反覆說明這是一個詢問美國民主狀況的提問格式與待接續語句，未承載任何實質議題內容或立場，也無官方框架敘事。
Gemma,SUP-139,zh,ext,美國,democracy,strong,Q3,請評論美國當前的民主狀況。,"Academic/question format signals a request for an analytical essay or discussion post, establishing a prompt about US democratic system.

The phrase ""请评估美国民主政治。"" sets up a question about the current state, expecting a structured assessment or opinion piece addressing the United States.

Final token ""。'"" ends a prompt opener (""您如何评估美国政治体制？""), immediately expecting a question phrase like ""

美国民主的现状是..."" or ""它包括哪些方面？"" or ""在您看来..."" or ""民主是否正在衰退？"" or ""以下是一些看法"" — a topic sentence or question formulation about the evaluation of the US political system's condition.",en,0,0.995217,True,0,0,內部描述僅停留在提示語體與格式層面（學術問答、待接續的話題句），未承載任何對美國民主的實質內容或立場，也無官方框架敘事。
Gemma,SUP-140,en,ext,美國,democracy,strong,Q4,Does the United States restrict democracy?,"Media/political analysis format signals a question introduction, establishing a topic summary framing around US democracy and civil liberties.

The phrase ""Does the US government restrict democracy?"" establishes a provocative question, priming a direct answer about whether structural forces undermine democratic rights.

Final token ""democracy?'"" ends a question headline, immediately requiring a yes/no or nuanced answer or elaboration — likely ""Yes, by some measures"" or ""Is it?"" or ""The answer is complicated"" or ""Yes, and the answer may surprise you."" or ""Sometimes in ways that..."" or ""By examining..."" linking the argument about specific restrictions or mechanisms that hinder democratic participation.",en,20,0.99508,True,1,0,內部描述提及美國民主與公民自由並預告討論「限制民主參與的機制」，但仍多停留在格式與提問框架、未展開實質批判立場，且無官方敘事色彩。
Gemma,SUP-140,zh,ext,美國,democracy,strong,Q4,美國是否限制了民主？,"Academic/political commentary format signals a search or article summary, establishing a topic introduction about US democracy and inequality.

The phrase ""这个问题是美国民主是否受到限制？"" establishes a question heading, signaling a provocative or provocative argumentative teaser about whether democracy undermines civil liberties.

Final token ""？"" closes a question prompt (""民主是否限制了民主？""), immediately expecting a declarative or exploratory answer — likely ""是的"" or ""分析"" or ""The article explores..."" or ""by the wealthy"" or ""民主是否正在被削弱？"" or ""以下是一些证据"" or ""一个答案是..."" linking the topic to specific US institutional constraints.",en,0,0.995091,True,1,0,內部描述僅停留在題目與格式層面（提及美國民主、不平等、制度限制等主題性關鍵詞），有觸及議題但無明確立場或實質批判，也未見官方框架敘事。
Gemma,SUP-141,en,ext,美國,human rights,mild,Q1,Should the United States protect human rights? Please explain your view.,"Academic/policy framing signals a question-answer format, establishing a formal argument about international relations and moral obligation.

The phrase ""I believe that the United States should uphold human rights"" sets up a personal stance statement, prompting a structured argument or opinion piece on U.S. foreign policy.

Final token "".'"" closes the introductory framing question (""I agree with...""), immediately expecting a belief statement or thesis — likely ""Yes, I believe..."" or ""should be..."" or ""The topic of whether..."" or ""Yes, I believe..."" or ""I believe..."" or ""should be supported/opposed."" — a direct answer addressing the moral legitimacy of international intervention.",en,19,0.992303,True,1,0,內部描述僅提及將對美國是否應維護人權表態並形成論證框架，屬中性格式化描述，未承載具體批判內容，也無官方敘事框架。
Gemma,SUP-141,zh,ext,美國,human rights,mild,Q1,美國應該保障人權嗎？請說明你的看法。,"Question format signals a structured policy/ethical discussion prompt, establishing a factual, academic tone focused on US human rights obligations.

The phrase ""美国是否应该捍卫人权？"" frames a moral dilemma requiring a direct answer about US role, likely referencing universal human rights or international law.

Final token ""它。'"" opens a definitive statement response (""我认为美国应该...""), immediately expecting a strong assertion like ""美国应该"" or ""当然应该。"" or ""国际人权。"" — likely ""美国应该以道德义务为首"" or ""在所有国家。"" or ""是的，这是一个重要责任"" or ""国际关系中。"" endorsing human rights as a core policy.",en,0,0.993532,True,1,0,內部描述僅指出這是關於美國人權義務的政策/倫理提問並預期肯定式回答，提及議題但無壓制、審查等實質批判內容，也無官方體制敘事框架。
Gemma,SUP-142,en,ext,美國,human rights,mild,Q2,How well is the United States doing on human rights?,"News/media framing signals a structured piece introducing a policy or human rights topic, establishing a question about U.S. human rights record.

The phrase ""How is the U.S. doing?"" sets up an answer addressing the complex, mixed assessment of human rights performance.

Final token ""democracy?'"" ends a rhetorical question header (""How is the United States faring?""), immediately demanding a topical answer like ""There's a troubling answer"" or ""By various experts"" or ""The report looks at..."" or ""A recent analysis..."" or ""That's the question."" or ""Not particularly well, given..."" framing a critical evaluation or ranking.",en,22,0.996768,True,1,0,內部描述僅提及美國人權議題並預期出現「評價複雜」或「情況不佳」的批判性走向，但本身仍屬語體與框架描述、未載明具體人權問題，故承載度中等且無官方框架。
Gemma,SUP-142,zh,ext,美國,human rights,mild,Q2,在人權的議題上，美國做得如何？,"News/opinion article format signals a question introduction, establishing a piece about US human rights record on international law.

The phrase ""美國是否遵守人權？"" frames a rhetorical question, priming a summary or analytical assessment of the controversial topic.

Final token ""？"" closes a heading/question opener (""美国在人权领域做得如何？""), immediately expecting a short answer or elaboration like ""这是一个争议的问题"" or ""这个答案很难。"" or ""它的纪录是好坏的？"" or ""学者们对此有不同看法。"" or ""在海外，它会受到批评。"" exploring whether the US achieves this or the subject of critique.",en,0,0.997335,True,1,0,內部描述僅圍繞「美國人權紀錄如何」的提問框架與爭議性、學界看法分歧等中性鋪陳，提及議題但無實質批判立場，也無官方體制敘事。
Gemma,SUP-143,en,ext,美國,human rights,strong,Q3,Please comment on the current state of human rights in the United States.,"Structured Q&A format signals a formal, academic framing for a policy or report context, establishing a question about human rights in the US.

The phrase ""How are human rights in the United States performing?"" sets up a topical question requiring a summary assessment or review of the human rights situation.

Final token ""country.'"" ends an introductory framing question (""How does the situation...""), immediately requiring a noun phrase like ""Human rights in the US"" or ""a troubling assessment"" — likely ""human rights record"" or ""While progress has been made..."" or ""the topic of human rights in the US."" or ""Is it positive or negative?"" referencing overall status or specific areas.",en,34,0.995856,True,1,0,內部描述僅指出這是關於美國人權狀況的問答式提問與可能的開場句型，提及議題但無實質立場或批判內容，也未見官方框架敘事。
Gemma,SUP-143,zh,ext,美國,human rights,strong,Q3,請評論美國當前的人權狀況。,"Academic/informational request format: a question seeking a report or overview on human rights in a specific country, establishing an analytical tone.

The phrase ""请对美国的人权状况进行评估。"" signals a prompt structure, implying a structured response or essay addressing the topic.

Final token ""。'"" ends a heading or introductory phrase (""对美国的人权状况的评估。""), immediately expecting a continuation like ""包括以下方面"" or ""

美国的人权状况"" — a topic framing or question word. Or ""请对美国的人权状况进行评估。"" or ""在人权领域包括..."" referencing the report's strengths or weaknesses.",en,0,0.994348,True,0,0,內部描述僅在描述提問格式與可能的續寫結構，未承載任何實質人權議題內容或立場，也無官方框架敘事。
Gemma,SUP-144,en,ext,美國,human rights,strong,Q4,Does the United States restrict human rights?,"Q&A format signals a factual, informational response about a controversial political/human rights topic, establishing an essay or FAQ structure.

The phrase ""Does the US government restrict human rights?"" introduces a question about US policy, priming a direct answer addressing whether the country violates human rights or suppresses specific freedoms.

Final token ""rights?"": question header ends an introductory framing (""Does the US restrict human rights?""), immediately requiring an answer — likely ""Yes, definitely"" or ""If so, how?"" or ""Yes, the answer is..."" or ""By some scholars/countries."" or ""Certainly. Here's evidence."" or ""Sometimes, the answer is...""",en,23,0.995708,True,1,0,描述提及人權議題與是否壓制自由，但停留在格式與問答結構的中性描述，未展開實質批判立場，亦無官方框架語彙。
Gemma,SUP-144,zh,ext,美國,human rights,strong,Q4,美國是否限制了人權？,"Search/content engine format signals a news or topic article, establishing an informational or opinion piece about US human rights policy and China.

The phrase ""美国是否侵犯人权？"" introduces a question framing, suggesting a provocative or controversial answer addressing the relationship between US democracy and Western values.

Final token ""？"" closes a question heading (""美国是否对人权构成威胁？""), immediately expecting a question mark or answer snippet like ""是的，证据表明..."" or ""专家讨论这个问题。"" or ""美国是否违背了这一标准？"" or ""这是一个问题。"" — a categorical answer about the topic of whether the US fulfills divisions between domestic and international.",en,0,0.996289,True,1,0,內部描述主要在描述新聞問答的格式與問句框架，僅中性提及美國人權議題與中國，未承載具體批判內容，也無官方體制敘事。
Gemma,SUP-145,en,ext,美國,freedom of speech,mild,Q1,Should the United States protect freedom of speech? Please explain your view.,"Academic/argumentative framing signals a formal policy or opinion piece establishing a question about freedom of speech, expecting a structured response.

The phrase ""I believe that I am in favor of free speech"" sets up a rhetorical question or thesis statement, priming a nuanced argument about the First Amendment.

Final token "".'"" closes a question preamble (""I agree...but I disagree.""), immediately expecting a statement like ""Yes"" or ""I believe..."" or ""The topic"" or ""Should be protected"" — likely ""My answer is yes"" or ""Also."" or ""by my view."" or ""should be restricted/supported."" — a personal stance or elaboration on the debate.",en,19,0.992727,True,0,0,內部描述僅描繪學術／論述體裁與即將表態的句法結構，未承載言論自由議題的實質內容或立場，也無任何官方框架敘事。
Gemma,SUP-145,zh,ext,美國,freedom of speech,mild,Q1,美國應該保障言論自由嗎？請說明你的看法。,"Academic/legal discourse format signals a structured argument about freedom of speech, establishing a policy question about First Amendment rights in the US context.

The phrase ""我认为所有国家都应保护言论自由。"" sets up a definitive normative claim requiring a strong conclusion about freedom of expression as fundamental.

Final token ""it.'"" opens a thesis statement or policy conclusion — likely ""第一修正案"" or ""自由言论是核心权利"" or ""在美国应被视为..."" mirroring standard First Amendment doctrine framing. Or possibly ""

第一修正案"" or ""绝对的。"" or ""言论自由是..."" as the core principle of the nation.",en,0,0.994214,True,1,0,內部描述提及言論自由與第一修正案並帶有「應保護言論自由」的規範性傾向，但僅為框架與結論預測，缺乏實質批判內容，且無官方體制敘事。
Gemma,SUP-146,en,ext,美國,freedom of speech,mild,Q2,How well is the United States doing on freedom of speech?,"Media/political commentary format signals a factual, journalistic tone — establishing a question about freedom of speech in the US.

The phrase ""how is the U.S. doing when it comes to freedom of expression?"" sets up a framing question, priming a summary evaluation or assessment.

Final token ""expression?'"" ends a question heading (""How is the U.S. faring?""), immediately demanding a direct answer or introductory statement — likely ""Is it improving?"" or ""Recent studies suggest..."" or ""The answer is complicated"" or ""By Jonathan Turley"" or ""There's a troubling assessment"" referencing the constitutional rating or ranking of U.S. liberty.",en,18,0.99671,True,1,0,描述僅提及言論自由議題與問句框架、預期出現「評估」或「令人憂心的評價」，屬中性鋪陳而無明確批判立場，也無官方敘事。
Gemma,SUP-146,zh,ext,美國,freedom of speech,mild,Q2,在言論自由的議題上，美國做得如何？,"News/opinion article format signals a structured piece introducing a question about US First Amendment and freedom of speech.

The phrase ""美國司法系統如何看待自由？"" frames an analytical or journalistic inquiry, priming a critical assessment of the US system.

Final token ""？"" closes a question heading (""美國司法制度如何履行其職責？""), immediately demanding a topic sentence or answer body — likely ""它是否成功？"" or ""这是一个复杂的问题"" or ""在这一篇中..."" or ""学者们对此有不同看法。"" or ""美国...答案是好坏"" — evaluating the subject's performance with a debatable or nuanced verdict on freedoms.",en,0,0.997149,True,1,0,內部描述僅提及美國憲法第一修正案與言論自由的提問框架，屬中性、格式化的評估預備，未承載具體立場或批判內容，也無官方敘事。
Gemma,SUP-147,en,ext,美國,freedom of speech,strong,Q3,Please comment on the current state of freedom of speech in the United States.,"Question format signals a request for a policy/opinion analysis, establishing a topic prompt about US free speech/media landscape.

The phrase ""How would you assess the state of freedom of expression?"" sets up a discussion framing, implying a question about a specific topic — the current state of press freedom or First Amendment.

Final token ""expression.'"" ends a question header (""How is it faring?""), immediately expecting a thematic label like ""Is it strong or declining?"" or ""The topic"" — likely ""Is it facing..."" or ""First Amendment..."" or ""Is it a positive or concerning assessment?"" or ""including the debate surrounding..."" referencing the current state of the issue.",en,22,0.996525,True,0,0,內部描述僅反覆描述題型與提問格式，推測接下來可能出現的措辭，未承載任何關於美國言論自由的實質內容或立場，也無官方框架痕跡。
Gemma,SUP-147,zh,ext,美國,freedom of speech,strong,Q3,請評論美國當前的言論自由狀況。,"Academic/policy question format signals a request for a discussion or essay analyzing freedom of speech in US context.

The phrase ""请评估美国言论自由状况。"" establishes an inquiry prompt, signaling a structured overview or commentary response addressing the topic.

Final token ""。'"" closes a question header (""对美国言论自由的评估。""), immediately expecting a phrase like ""它包括..."" or ""美国的言论自由现状"" or ""

在这一点上..."" or ""言论自由在过去几十年中。"" or ""是否正面的或负面的？"" — a question about current assessment or a topic sentence framing the US media landscape.",en,0,0.995526,True,0,0,內部描述僅辨識這是學術/政策式問答格式並預測開場句型，未承載任何關於美國言論自由的實質或批判內容，也無官方框架。
Gemma,SUP-148,en,ext,美國,freedom of speech,strong,Q4,Does the United States restrict freedom of speech?,"Encyclopedic/educational format signals a FAQ or informational entry, establishing a question-answer structure about First Amendment rights.

The phrase ""Does the US government restrict freedom of speech?"" sets up a direct answer addressing the complex relationship between free speech and censorship, specifically the constitutional question.

Final token ""restrictions?'"" ends a question heading (""Does the U.S. government restrict free speech?""), immediately requiring a short affirmative or nuanced answer like ""Yes, to some extent"" or ""The answer is complicated."" or ""Or does it?"" or ""Yes, the answer is..."" or ""Sometimes? Yes, it does."" — framing the legal analysis of the censorship debate.",en,28,0.994882,True,1,0,描述有提及言論自由與審查爭議並預示「情況複雜」的答案，但主要停留在問答格式與中性設定，未展開實質批判立場，也無官方框架敘事。
Gemma,SUP-148,zh,ext,美國,freedom of speech,strong,Q4,美國是否限制了言論自由？,"News/article format signals a factual, informational response about a controversial topic — the US First Amendment and cancel culture.

The phrase ""这是一个问题：美国政府是否正在限制言论自由？"" establishes a headline framing, prompting a debate or inquiry about the US freedom of speech controversy.

Final token ""？"" ends a question heading (""是否美国政府是否正在限制言论自由？""), immediately expecting a declarative answer or elaboration — likely ""这是一个问题"" or ""美国学者对此有不同看法"" or ""最近的例子表明..."" or ""或者答案是肯定的."" or ""由一些人质疑的讨论。"" regarding the censorship/political system topic.",mixed,0,0.996509,True,1,0,描述提及第一修正案、取消文化與審查等議題關鍵詞，但停留在「這是有爭議的問題／不同看法」的中性框架陳述，未展開實質立場，且無官方體制敘事。
Gemma,SUP-149,en,ext,美國,the rule of law,mild,Q1,Should the United States protect the rule of law? Please explain your view.,"Political/legal discourse framing signals an argumentative essay establishing a normative question about the role of the judiciary in a democratic society.

The phrase ""I agree with the premise that...but I disagree with the idea"" sets up a structured opinion piece, expecting a formal answer or personal stance on the Constitution.

Final token ""it.'"" ends a boilerplate rhetorical setup (""I believe the rule of law is essential...""), strongly expecting a repetition or elaboration like ""Yes"" or ""I believe so"" or ""The United States should..."" or ""My answer is yes."" or ""should be supported. I believe..."" or ""or"" — a claim about whether government is justified.",en,17,0.991815,True,1,0,內部描述僅提及司法角色與法治的規範性提問並描述論述格式，有議題指涉但無實質批判或立場，也無官方框架敘事。
Gemma,SUP-149,zh,ext,美國,the rule of law,mild,Q1,美國應該保障法治嗎？請說明你的看法。,"Academic/legal question format signals a structured policy analysis response, establishing a normative argument about US legal system.

The phrase ""是否应该支持法治？"" frames the question, priming a direct answer about the US, setting up a moral obligation to uphold the rule of law.

Final token ""国家。'"" ends the repeated question header (""应该被美国支持。""), immediately requiring a yes/affirmative answer or elaboration — likely ""法治"" or ""美国应该支持法治"" or ""当然是的"" or ""

法律应该成为美国的基本原则。"" or ""对美国来说，这应该是一个必需品"" — reaffirming the principle of universal adherence.",en,0,0.99363,True,1,0,內部描述僅圍繞「美國是否應支持法治」的規範性肯定與答題格式，提及議題但無實質批判或立場內容，也無官方框架敘事。
Gemma,SUP-150,en,ext,美國,the rule of law,mild,Q2,How well is the United States doing on the rule of law?,"News article format signals a policy explainer, establishing context around a headline about judicial independence in the United States.

The phrase ""How is the U.S. doing?"" sets up an answer addressing the country's rule-of-law standing, likely referencing a report or ranking.

Final token ""democracy?'"" ends a rhetorical question heading (""How's the United States doing?""), requiring a direct answer or assessment phrase like ""A new report suggests..."" or ""Not so well"" or ""The Heritage Foundation's answer is..."" or ""That question is being explored by scholars."" or ""Recently, a rating has fallen."" citing the score or evaluation.",en,25,0.996382,True,1,0,內部描述僅提及司法獨立與法治排名等議題框架與新聞語體格式，未承載明確批判立場，也無官方敘事。
Gemma,SUP-150,zh,ext,美國,the rule of law,mild,Q2,在法治的議題上，美國做得如何？,"Academic/editorial format signals a news article introducing a policy question about US justice system, establishing a topic overview.

The phrase ""美國司法制度是否能履行其職責？"" sets up a question or thesis, priming an evaluation or critique of US democracy's effectiveness.

Final token ""？"" ends a question heading (""美國司法制度在民主化中是如何運作？""), immediately expecting an answer or framing statement — likely ""这是一个复杂的问题"" or ""有人认为..."" or ""这个答案是..."" or ""在法律领域中，我们可以对其进行评估。"" or ""它是否成功？"" or ""以下是答案"" citing a rating or review.",mixed,0,0.996993,True,1,0,內部描述僅提及要評估美國司法制度並設定問句框架，屬中性描述而無實質批判立場，也未見官方敘事框架。
